span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
5.894340632414874,0.3849549076571144,1.4790501979031905,1.4790501979031905,0.31547948841475043,0.574845189195677,0.18901109686957462,2.303524014217585,0.605154590759887,2.13202327182503,0.22128947672395827,1.272906941369301,1.765397885170214,1.765397885170214,0.27107376976306524,1.0222290286538984,0.029999999999999995,1.7941650663883513,1.1130052498190857,35.62499765497174,31.23644575651047,4.388551898461275,0.07270542998307807,-0.036487535183745146,-0.050857058451380596,21.799356383144968,18.78337622475651,263.28183419622275,0.0,1.1238826457615958,3.264282789215933,0.6649809685607245,2,one_per_bay,True,20+17+17+10,4,64,20,17,10,A40-12L-V4-kv410-direct,16x12E,10.750184740872411,1.995036317112361,17.414846633581472,0.6768189070464269,9.162920621086167,11.911796807412017,12.109254264327562,96.43483712790048,98.5856955757281,12.34125267566669,0.005364828130667939,0.9999999999999997,-214.55818249497761,214.55818249497761,383.39571536701953,2516.757405037128,2216.8408665678176,13.583333333333332,False,"SOC floor violated (min 0.005, unmet 215 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.2 W (16%) at 2558 rpm, 11.91 m/s",1.681055201522504,0.0,1.0849549076571143,True
5.9547101679266286,0.37111723455362056,1.1088310929635687,1.1088310929635687,0.29351459602877294,0.7191954507914246,0.1784249648529193,1.529991715130319,0.6521076078178054,2.23859627632705,0.26690582680125796,1.2327185038362156,1.7076566293176592,1.7076566293176592,0.26264598604943384,0.7126829117394103,0.03,1.7350158213509237,1.2023392626123905,36.01410340188933,32.61600041918678,3.398102982702548,0.07270542998307808,-0.02707706642944575,-0.03696118163107903,21.00511628833506,24.538369827736705,340.9868803988406,0.0,1.0926526881997327,3.21243661545141,0.24681822725548644,2,one_per_bay,True,20+17+17+10,4,64,20,17,10,A40-12L-V4-kv410-direct,16x12E,10.667316842596158,2.0280845360579436,17.483774740934027,0.47063159839416246,9.086254563760992,11.81213093288929,12.007936265407254,96.53758730870986,98.67083513755543,12.343012833361032,0.004218438672335576,0.9999999999999997,-214.8649654858239,214.8649654858239,381.4019829880839,2516.757405037128,2219.123426959512,13.583333333333332,False,"SOC floor violated (min 0.004, unmet 215 Wh); FLAG 16x12E: shaft power table 37.1 W vs similarity 31.4 W (15%) at 2551 rpm, 11.81 m/s",1.3495859891703799,0.0,1.0711172345536206,True
5.8254940378058135,0.40091426334867436,1.4193997752241418,1.4193997752241418,0.2737358108598425,0.5820380392627671,0.012822636656793729,3.673026834911278,0.6172437351804613,2.1257708753075257,0.23334735175193907,0.8830348865233704,1.7133411304383903,1.7133411304383903,0.25549319149996846,0.8855671586137063,0.03,1.6935570287180415,1.1791899901848653,36.68797891498736,33.00493977574279,3.683039139244573,0.07270542998307808,-0.035429809147800764,-0.049288773437609755,20.93412093780054,19.342141705880977,270.281979299402,0.0,1.1138190617898043,3.257362121358619,0.6808639012751261,2,one_per_bay,True,20+17+17+10,4,64,20,17,10,A40-12L-V4-kv410-direct,16x12E,10.686065487810215,1.9954110573557493,17.007212954649262,0.5752462000025872,9.150508652601266,11.895661248381646,12.092851232093642,96.59397244620128,98.7374057413678,12.399372740269918,0.003589333552398679,0.9999999999999998,-215.03496968715825,215.03496968715825,380.1029090555901,2516.757405037128,2220.5827688668146,13.583333333333332,False,"SOC floor violated (min 0.004, unmet 215 Wh); FLAG 16x12E: shaft power table 37.1 W vs similarity 31.3 W (16%) at 2558 rpm, 11.90 m/s",1.6217068160448704,0.0,1.1009142633486744,True
5.9336350464392735,0.3850570247187147,1.4836671791215128,1.4836671791215128,0.290011692843838,0.5827259773685503,0.7213397414911287,3.215157920175471,0.8016752236541445,2.5185857312972635,0.22438273107183906,2.3370203324179974,1.4134555693102155,1.4134555693102155,0.26135015701708253,0.6744038370733518,0.029999999999999992,1.8251130336476407,1.101704489571996,37.09755646674918,34.831340898233194,2.2662155685159875,0.07270542998307807,-0.03635904782332119,-0.05017097744038009,21.191260596683705,14.283166001368707,197.5912850709638,0.0,1.252353836601608,3.148556858219657,0.05771324163534919,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.983596344766303,2.183595637975759,16.123875800086786,0.4312670910719287,8.960314302943189,11.648408593826145,11.841499961588468,95.87975930797312,97.92943692003008,11.841573939428274,0.009074218233843676,0.9999999999999998,-215.05513480285708,215.05513480285708,320.1461742218029,2438.1087361297186,2202.294225382618,13.666666666666666,False,"SOC floor violated (min 0.009, unmet 215 Wh); FLAG 16x12E: shaft power table 36.7 W vs similarity 31.2 W (15%) at 2534 rpm, 11.65 m/s",1.70208270665749,0.0,1.0850570247187146,True
5.932389196691826,0.3522943279718872,1.2848676640189525,1.2848676640189525,0.36096984839479246,0.8367211374049837,0.28812270383847866,1.9205685975335096,0.7459341262051955,2.401631977297149,0.2947721108019618,1.3843240929404987,1.4881668175404168,1.4881668175404168,0.2903705796814916,0.8217479192175643,0.03,1.7687733601781617,1.1574212381677513,35.434852900692235,32.50162084093046,2.933232059761778,0.07270542998307808,-0.03149383929022883,-0.04348232105069148,20.01114930456831,17.92743154589036,254.10717650427384,0.0,1.1796274924250463,3.095591116665287,0.18077899882066228,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.62374381783836,1.9989543665696008,17.605825410322346,0.5231517123573972,9.21527521102081,11.979857774327053,12.178443452757747,95.9261061326027,98.07775657262843,12.55499458491903,0.008544411311342879,0.9999999999999998,-215.1941752767457,215.1941752767457,318.1155945213866,2438.1087361297186,2204.4602683960566,13.666666666666666,False,"SOC floor violated (min 0.009, unmet 215 Wh); FLAG 16x12E: shaft power table 36.8 W vs similarity 31.0 W (16%) at 2560 rpm, 11.98 m/s",1.5091445714727365,0.0,1.0522943279718873,True
5.622824268264109,0.3481147385762523,1.6922443926202992,1.6922443926202992,0.29611001987544705,0.6551054069418659,0.43212444756088586,0.4392125806135585,0.7799457502044831,2.3605005377123214,0.22805184747745705,1.6477823830320348,1.5246385087185594,1.5246385087185594,0.263614429520252,1.1425016378216581,0.03,1.7845801028442683,0.9868320312877863,36.44543415453227,32.83469894954574,3.61073520498653,0.07270542998307808,-0.04376283174857088,-0.06134927595777682,18.79461076081115,15.186840295407563,252.659660427966,0.0,1.166798281730404,3.2875486903042184,0.6178266755274179,2,one_per_bay,True,18+18+18+9,4,63,18,18,9,A40-12L-V4-kv410-direct,17x12E,10.436449135321917,1.8176792481213278,17.393691865303992,0.7513208625095157,9.443222777964147,12.276189611353391,12.479687473217735,96.35837261830763,101.47156340973753,15.114149423035604,0.004732113072668687,0.9999999999999999,-215.32559401236387,215.32559401236387,316.4736812909332,2477.4330705834245,2245.437247684155,13.666666666666666,False,"SOC floor violated (min 0.005, unmet 215 Wh); FLAG 17x12E: shaft power table 38.0 W vs similarity 31.1 W (18%) at 2478 rpm, 12.28 m/s; FLAG 17x12E: (12.48 m/s, 2561 rpm) not on the map; used C_T(J) similarity",1.8714103909643742,0.0,1.0481147385762521,True
5.971561963579952,0.35627470412441853,1.461579798914733,1.461579798914733,0.32814274672688,0.7809361705671403,0.22845433454093056,2.8874970669820503,0.5766960263997983,2.016051823299896,0.27822780310886436,1.218279669343199,1.3898466055003644,1.3898466055003644,0.2761830056184933,0.8412975765248305,0.03,1.7227272292337448,1.2230537525562313,36.15930333422958,33.797463330624524,2.361840003605056,0.07270542998307808,-0.03559028220180125,-0.04936882253148991,20.111645004017603,14.282126471722567,204.49617709842266,0.0,1.2547733887998591,2.938705782533206,0.21384088421193131,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.627636451084122,1.9895684717576834,17.923259636986227,0.5278391836688787,9.324779690434767,12.122213597565198,12.32315905590888,95.99586795461883,100.01402377159626,12.683699742165375,0.0075985894499735925,0.9999999999999999,-215.42146739208798,215.42146739208798,297.425900441179,2438.1087361297186,2225.4217743529593,13.666666666666666,False,"SOC floor violated (min 0.008, unmet 215 Wh); FLAG 16x12E: shaft power table 36.8 W vs similarity 30.9 W (16%) at 2572 rpm, 12.12 m/s; FLAG 16x12E: (12.32 m/s, 2654 rpm) not on the map; used C_T(J) similarity",1.6701384232808036,0.0,1.0562747041244185,True
5.980981126263983,0.336808177159913,1.5755049313385505,1.5755049313385505,0.29645936177085563,0.809492909560306,0.7175677708638125,0.7904292312544849,0.35857276228387497,1.5535236050091752,0.27264383129288094,2.357767539671476,1.5004512278477526,1.5004512278477526,0.2637453268124077,0.9549919755413507,0.03,1.7873607923826476,1.163129770749344,37.16569964974997,34.55465870522734,2.6110409445226312,0.07270542998307808,-0.038304004328126494,-0.053442538760560356,20.867280827191344,14.25019379548551,204.43587881272444,0.0,1.2344930935780511,2.974999434858361,0.3195018151529778,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.657393132336766,1.973845091849461,18.12307124831568,0.6286111448653008,9.344145294388214,12.147388882704679,12.348751662453449,95.99660959042887,100.01888029170487,12.671790499665525,0.007589895283184921,0.9999999999999997,-215.42409700952717,215.42409700952717,297.3682253865654,2438.1087361297186,2225.482094083483,13.666666666666666,False,"SOC floor violated (min 0.008, unmet 215 Wh); FLAG 16x12E: shaft power table 36.8 W vs similarity 30.9 W (16%) at 2574 rpm, 12.15 m/s; FLAG 16x12E: (12.35 m/s, 2656 rpm) not on the map; used C_T(J) similarity",1.779295459652417,0.0,1.036808177159913,True
5.944950771289833,0.33987939754873475,1.2769711339390981,1.2769711339390981,0.29940553805587844,0.6966443764184997,0.8467302492842074,1.6023753896893513,0.4563542904311313,1.7619284302704878,0.23677507096283368,2.631186515312176,1.4915101055502378,1.4915101055502378,0.26485444238403816,0.7582824137847232,0.030000000000000006,1.9372540012783535,0.9952213843665632,36.01017332284646,33.20880197303407,2.8013713498123947,0.0727054299830781,-0.031234147746820623,-0.042855276535692384,20.009669101645585,17.866151985704917,254.5857125291205,0.0,1.1827362794075962,2.8680071229238835,0.05569860059739469,2,one_per_bay,True,20+20+16+8,4,64,16,20,8,A40-12L-V4-kv410-direct,16x12E,10.590371273926761,1.9853779274559544,17.801366271028844,0.4956026706844309,9.357919878384967,12.165295841900457,12.366955458699174,96.691655380009,100.7100684815091,12.76489888583656,0.0023834526121640186,0.9999999999999999,-215.48426680577583,215.48426680577583,358.71205187830924,2516.757405037128,2242.458198927499,13.583333333333332,False,"SOC floor violated (min 0.002, unmet 215 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.2 W (16%) at 2580 rpm, 12.17 m/s; FLAG 16x12E: (12.37 m/s, 2662 rpm) not on the map; used C_T(J) similarity",1.5037863063579833,0.0,1.0398793975487348,True
5.9660254743788705,0.3740032386077739,1.2086763724998382,1.2086763724998382,0.2973511152110063,0.7274826845285062,0.09462232681390453,0.2123202845440022,0.9586731896363887,2.8954868345019737,0.2720808800447388,1.0655166270018024,1.7302326843052809,1.7302326843052809,0.2640800541671366,0.7871437107401301,0.030000000000000002,1.6987891256313024,1.2442236115581329,36.395622469774096,32.945662463215385,3.44996000655871,0.0727054299830781,-0.029459255831332763,-0.040625486200300126,21.37324902130734,22.760949359780867,315.35651425749984,0.0,1.098763385556842,3.34598348960335,0.3481044966315132,2,one_per_bay,True,20+16+16+10,4,62,20,16,10,A40-12L-V4-kv410-direct,16x12E,10.6912394821752,2.035877122948409,17.48310816980461,0.5263438865090139,8.999325382841766,11.699122997694296,11.893055039401842,96.0667811563768,98.1407757216066,12.211986048867802,0.006969580451471918,0.9999999999999998,-215.6162003480681,215.6162003480681,315.9363576191715,2438.1087361297186,2207.034024927085,13.666666666666666,False,"SOC floor violated (min 0.007, unmet 216 Wh); FLAG 16x12E: shaft power table 36.8 W vs similarity 31.2 W (15%) at 2539 rpm, 11.70 m/s",1.439083590660835,0.0,1.0740032386077738,True
5.96075299267341,0.34019256079060733,1.2625833815484009,1.2625833815484009,0.2987739387628282,0.7787854126162881,0.06760901786828405,3.686951591155686,0.6775601754140835,2.2369906444550995,0.2649370038243048,0.8307466687282861,1.3497478053565137,1.3497478053565137,0.2646158861069428,0.7670618293641603,0.03,1.00763345186367,1.9327430444730351,48.80780753639271,46.63797338902871,2.169834147363997,0.07270542998307808,-0.030800359537728205,-0.042707560505412315,18.220294355870678,16.69665139487972,244.57635395231716,0.0,1.2088255633439664,2.9796060692559703,0.11359757642084026,2,one_per_bay,True,16+14+14+8,4,52,16,14,8,A40-12L-V4-kv410-direct,16x12E,10.167346016937689,1.8660322348697953,19.040708716451626,0.47959244917253396,9.361020798073653,12.16932703749575,12.371053477935218,94.39606808352106,98.4179699539768,13.313497074597787,0.0032419075495042724,0.9451292888793421,-215.92559114914224,215.92559114914224,0.08564764275708232,2044.8653915926675,2185.0543357306515,14.166666666666668,False,"SOC floor violated (min 0.003, unmet 216 Wh); did not refill (end SOC 0.945); FLAG 16x12E: shaft power table 36.1 W vs similarity 30.2 W (16%) at 2564 rpm, 12.17 m/s; FLAG 16x12E: (12.37 m/s, 2648 rpm) not on the map; used C_T(J) similarity",1.4789059763449495,0.0,1.0401925607906073,True
5.819801070200153,0.44435284815287435,1.4971526649264115,1.4971526649264115,0.2906029436367948,0.5286107566472689,0.03513129674392834,1.3462214983669525,0.5208550740703614,1.9177581983416279,0.2348896952804599,0.9119933506375857,1.6784973306959077,1.6784973306959077,0.2615679807114292,0.7865943488982685,0.029999999999999995,1.615375846580653,1.2545246885194237,36.84509713967435,33.44555908112947,3.3995380585448856,0.07270542998307807,-0.037407164588889416,-0.05199969931189003,21.879721265119912,17.88980572707836,242.5212739609763,0.0,1.1369415553695126,3.551601252046904,0.6839882773248374,2,one_per_bay,True,20+16+16+10,4,62,20,16,10,A40-12L-V4-kv410-direct,16x12E,11.009358948772345,2.1675572432226224,15.625923883950763,0.5035056584436451,8.781891894251945,11.416459462527529,11.605705895193955,96.20947817196972,98.17113577310309,11.599926807805959,0.0053749421044326055,0.9999999999999999,-216.04429139484682,216.04429139484682,314.0699794470166,2438.1087361297186,2209.297938005658,13.666666666666666,False,"SOC floor violated (min 0.005, unmet 216 Wh)",1.7001497070464209,0.0,1.1443528481528742,True
5.963278760237517,0.3582354893193863,0.9409557519459445,0.9409557519459445,0.2926480831129973,0.6886205908809987,0.3120149976212564,2.4914260745003656,0.563374228050549,2.0065203397528864,0.2466883343296595,1.4451582138550765,1.4966663749348748,1.4966663749348748,0.26232424218509254,0.5638154767660731,0.03,1.7789845037130223,1.1626548764057363,35.10367697300922,32.42552441275634,2.6781525602528817,0.07270542998307808,-0.022944623349305103,-0.03065717975216259,19.263843112890996,25.789428195301884,364.33406925734,0.0,1.1218943140866358,3.02393284977914,-0.18272880632721802,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.436983985877644,1.9648679818295791,18.09826100336151,0.35703149311058063,9.228908050073528,11.997580465095586,12.196459926026556,96.32588788288619,98.49521465980865,12.794365064241653,0.004235845762077639,0.9999999999999999,-216.39352052759617,216.39352052759617,309.6419747589218,2438.1087361297186,2214.0569086527166,13.75,False,"SOC floor violated (min 0.004, unmet 216 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.1 W (16%) at 2564 rpm, 12.00 m/s",1.199423970075495,0.0,1.0582354893193862,True
5.975355284835913,0.39509992666453697,1.124066039321666,1.124066039321666,0.3137297359847969,0.5985521544675498,0.5927709734744807,0.48990272594091877,0.3576753221380295,1.5452759705304715,0.23648791233502955,2.0732058045046293,1.4841634573986262,1.4841634573986262,0.27038262516273753,0.5411872326664389,0.030000000000000002,1.827939695646212,1.1197379467717443,35.088922720978594,32.54719016779552,2.541732553183077,0.0727054299830781,-0.027354257888450067,-0.03686832809555095,21.10999422132976,20.503027787706156,278.8350922193713,0.0,1.1707934024168032,3.2374464378800685,-0.22043586122404119,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.961564835864124,2.215816214574183,16.113642704288058,0.3434449117942743,8.832898922634028,11.482768599424237,11.673114214166514,96.32977819009939,98.34204797431838,11.710764109245408,0.004192104556299689,0.9999999999999997,-216.40519144923587,216.40519144923587,311.16659393334317,2438.1087361297186,2212.540441850627,13.75,False,"SOC floor violated (min 0.004, unmet 216 Wh)",1.3767340068678178,0.0,1.095099926664537,True
5.952773677363653,0.3626112357229147,1.2641390322321613,1.2641390322321613,0.35388132097381075,0.7498091608321189,0.022698393032769104,1.8185321094039004,0.5197917785146738,1.9213978323606327,0.27188922636569635,0.8293131213236355,1.5588921937937958,1.5588921937937958,0.28718494230072306,0.8663774588908645,0.029999999999999995,1.506441336154392,1.4299455025274344,41.0108982822829,37.68484682573503,3.3260514565478743,0.07270542998307807,-0.030879645986318156,-0.042677637020482564,20.15086160904499,19.265690172797104,273.499421849157,0.0,1.152040598117486,3.11108773289885,0.3818622777479136,2,one_per_bay,True,18+17+17+9,4,61,18,17,9,A40-12L-V4-kv410-direct,16x12E,10.550390421426735,1.9637557772508658,18.04476649510922,0.5478699141572697,9.23533563867675,12.005936330279775,12.20495430330227,95.96644786946267,98.12231363977233,12.666776608682706,0.006973073707604086,0.9999999999999998,-216.48591247314926,216.48591247314926,279.37946064729135,2398.7844016760137,2205.2923730127827,13.75,False,"SOC floor violated (min 0.007, unmet 216 Wh); FLAG 16x12E: shaft power table 36.9 W vs similarity 31.0 W (16%) at 2562 rpm, 12.01 m/s",1.484716422131602,0.0,1.0626112357229147,True
5.915189463409952,0.3448540038536685,1.0427969038105551,1.0427969038105551,0.30595868998911224,0.7968596468320139,0.5382359132795311,1.2915145794908804,0.42262990912437554,1.6627042907677683,0.27480023971944023,1.9219783890648092,1.4297113917162472,1.4297113917162472,0.2673552033273706,0.6068715023493064,0.030000000000000002,1.7275235493702168,1.1900711823347592,37.15516787692582,34.704100106461674,2.4510677704641495,0.0727054299830781,-0.025634680933064282,-0.03458026826995907,18.920217125852453,21.92826017244637,311.20233836912274,0.0,1.1523913581236513,2.9695648784186224,-0.2010308786077195,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.449760635582688,1.9673279470090883,17.78527389967204,0.3854646429982301,9.280894172274454,12.06516242395679,12.265162166063291,96.37934168350947,100.40272328962259,12.842972887194776,0.0036348266965649766,0.9999999999999999,-216.60428020526197,216.60428020526197,289.6149437784535,2438.1087361297186,2234.3438618668893,13.75,False,"SOC floor violated (min 0.004, unmet 217 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.1 W (16%) at 2570 rpm, 12.07 m/s; FLAG 16x12E: (12.27 m/s, 2651 rpm) not on the map; used C_T(J) similarity",1.2905922411880109,0.0,1.0448540038536684,True
5.84375251235813,0.351495654845952,1.0687277459673494,1.0687277459673494,0.3033549573962525,0.7968596468320139,0.5382359132795311,2.801678683689241,0.7550520843256902,2.3834211712789144,0.2800927033835328,1.9068065021277225,1.4472661538777671,1.4472661538777671,0.26635595490930636,0.6108056526698932,0.029999999999999992,1.8049009028578138,1.0769753533212514,35.02606051962622,32.48587671533752,2.540183804288704,0.07270542998307807,-0.02659329262869373,-0.03601339039733254,18.76764727343802,21.945017602553033,309.6091499169283,0.0,1.1380795826386052,3.043174419754946,-0.15682792080394897,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.481339921458588,1.9815746397095002,17.23348832860431,0.3902745657618652,9.230537195150825,11.999698353696074,12.198612922084285,96.454283912882,98.62461300624825,12.741539189471093,0.0027921838198998513,0.9999999999999998,-216.77870861758365,216.77870861758365,306.9094502714075,2438.1087361297186,2217.1486871161637,13.75,False,"SOC floor violated (min 0.003, unmet 217 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.2 W (16%) at 2565 rpm, 12.00 m/s",1.3128248928245574,0.0,1.051495654845952,True
5.893874862154791,0.36285998262208163,0.8962045538795868,0.8962045538795868,0.3138881612649753,0.7102460390423261,0.490412563213257,2.0839102238626324,0.820581530794224,2.5474468052344448,0.25771986538430075,1.8122972519208145,1.4407031501079883,1.4407031501079883,0.2704450573213572,0.5004019738252119,0.03,1.7701129182614306,1.136824512815965,35.52124556232662,32.966284667142986,2.554960895183636,0.07270542998307808,-0.02211072985651617,-0.029343287845642455,18.92729013268652,26.805236400607292,372.2320802472189,0.0,1.1196304517403615,3.1833826824659273,-0.46948179580488575,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.530674830442038,2.019355128598992,17.202403083424393,0.31634009875288593,9.0701592374146,11.791207008638981,11.986665492991387,96.46389892480236,98.58095093184275,12.483698992744154,0.0026840723975580724,0.9999999999999997,-216.80755365334474,216.80755365334474,307.24959605176116,2438.1087361297186,2216.8333572674214,13.75,False,"SOC floor violated (min 0.003, unmet 217 Wh); FLAG 16x12E: shaft power table 37.0 W vs similarity 31.3 W (15%) at 2549 rpm, 11.79 m/s",1.1651963039433806,0.0,1.0628599826220815,True
5.930012998314219,0.3352255988483514,1.0679503345604469,1.0679503345604469,0.2939217488204734,0.5607818484575176,0.4064733584075453,2.717094415513018,0.64977569381902,2.2330222453971564,0.18798843097245677,1.724509628536716,1.7499247472052446,1.7499247472052446,0.26279743816719886,0.8740975416429309,0.029999999999999995,1.7348354963743253,1.1901710027827843,40.13696805079717,35.53104486454652,4.60592318625065,0.07270542998307807,-0.026187392269414075,-0.03591861280722312,19.551197582125432,26.832611673433576,449.4651721040049,0.0,1.0638141156637742,3.118262511934787,0.3898274736919115,2,one_per_bay,True,20+15+15+10,4,60,20,15,10,A40-12L-V4-kv410-direct,17x12E,10.20407298314351,1.8052449125493353,19.479381393473158,0.5841354354537069,9.423792888625442,12.250930755213075,12.45400991034671,95.65140403075863,100.76200642943446,15.434918701123038,0.009024586219564248,0.9999999999999998,-217.06010552326487,217.06010552326487,218.19482317410944,2359.460067222309,2228.0173713246213,13.75,False,"SOC floor violated (min 0.009, unmet 217 Wh); FLAG 17x12E: shaft power table 37.7 W vs similarity 30.8 W (18%) at 2471 rpm, 12.25 m/s; FLAG 17x12E: (12.45 m/s, 2555 rpm) not on the map; used C_T(J) similarity",1.2994091228058404,0.0,1.0352255988483514,True
5.85302622513361,0.4042309498933502,1.081066657082693,1.081066657082693,0.2936795639563965,0.6025095442203857,0.11635716371337734,4.463920400250467,0.752977503597754,2.3994910751263974,0.24355300538001598,1.0412627619628574,1.5860299384292864,1.5860299384292864,0.26270732954426457,0.6054691660300858,0.029999999999999992,1.6311684535958806,1.2553446589709245,37.206469575356905,34.13629057925088,3.0701789961060206,0.07270542998307807,-0.026857701681243278,-0.036513105757498256,19.9059440421262,23.981475715928966,330.81473539934706,0.0,1.1001437475231548,3.293140751053516,0.2063654669278382,2,one_per_bay,True,18+17+17+9,4,61,18,17,9,A40-12L-V4-kv410-direct,16x12E,10.650356913802792,2.063056199508364,16.605420637724567,0.3802252565390382,8.97414824313553,11.66639271607619,11.859782199991916,96.23547599416261,98.30344007727378,12.227084389571676,0.0039483205880102065,0.9999999999999998,-217.30259187682793,217.30259187682793,274.5853197034627,2398.7844016760137,2210.8480557117946,13.75,False,"SOC floor violated (min 0.004, unmet 217 Wh); FLAG 16x12E: shaft power table 36.9 W vs similarity 31.3 W (15%) at 2538 rpm, 11.67 m/s",1.3208179711886436,0.0,1.10423094989335,True
5.827961665866389,0.4412748679154772,1.0562607035636544,1.0562607035636544,0.27410250997521873,0.5707725313255136,0.09890959936471738,1.1925258073696,0.759732153942587,2.394867080084043,0.2518675733704486,0.967118499059557,1.5068362105267927,1.5068362105267927,0.26889834936742224,0.5,0.03,1.60352864291545,1.2704521900177443,35.916900214780014,33.409308730981785,2.5075914837982283,0.07270542998307808,-0.02635428749526874,-0.03566476926625062,20.173352561722982,23.626264424610266,316.35119730574456,0.0,1.1169367103336705,3.575099513941434,-0.016914703351516625,2,one_per_bay,True,18+17+17+9,4,61,18,17,9,A40-12L-V4-kv410-direct,16x12E,10.898195115414708,2.2029830868110296,15.417792983592543,0.30613177695108124,8.66029308938609,11.258381016201918,11.445007040838453,96.26851188598701,98.25004801010085,11.57102903207971,0.003576874900581827,0.9999999999999999,-217.39725021337006,217.39725021337006,274.76418646270207,2398.7844016760137,2210.7550305358504,13.75,False,"SOC floor violated (min 0.004, unmet 217 Wh)",1.3045595589107861,0.0,1.1412748679154772,True
5.973795956486091,0.4300051986168497,1.520800696048287,1.520800696048287,0.32138840376101924,0.6085696966803547,0.3389625046026348,3.9842382405438874,0.9661682897557407,2.9102849650087066,0.2616881332932319,1.4899569717839956,1.4447306103238327,1.4447306103238327,0.2734341066140728,0.6557493668484777,0.03,1.6269312119780261,1.3199667662650194,36.32293557604011,34.076804017028365,2.2461315590117428,0.07270542998307808,-0.03701849521817111,-0.05109483853103751,22.427593352449936,14.286907570461048,191.96437191668375,0.0,1.2529930481001075,3.4540741751627793,0.14519197302315767,2,one_per_bay,True,18+18+16+8,4,60,16,18,8,A40-12L-V4-kv410-direct,16x12E,11.240919903413516,2.3168025995955652,15.403227765697075,0.41392394814823,8.64578848308287,11.23952502800773,11.425838483891063,95.8497975979929,97.8245089444617,11.203379507957242,0.006980464255127388,0.9999999999999998,-217.4104947678866,217.4104947678866,245.79019523169373,2359.460067222309,2200.6359336531295,13.75,False,"SOC floor violated (min 0.007, unmet 217 Wh)",1.7384136341360406,0.0,1.1300051986168498,True
5.915189463409952,0.373227253571421,1.0427969038105551,1.0427969038105551,0.28060526736662506,0.6573808277319063,0.3259593943146677,4.3374928796042305,0.7090346343872522,2.3050353481658155,0.24535244088488684,1.4458975535886254,1.4297113917162472,1.4297113917162472,0.2579328804317507,0.552388843928921,0.03,1.6730226467446176,1.2445720849603583,36.973255965221774,34.63425380627599,2.339002158945779,0.07270542998307808,-0.025634680933064286,-0.03458081888884276,19.10299498185367,22.004573960201064,309.41164419260775,0.0,1.1511423862140018,3.0643835288260783,-0.1694208373877612,2,one_per_bay,True,18+18+16+8,4,60,16,18,8,A40-12L-V4-kv410-direct,16x12E,10.49901208937818,2.014401924292713,17.369654966111813,0.3451929732482872,9.135896675304735,11.876665677896156,12.073540779050855,95.93767713496432,98.05628290468344,12.6058500384864,0.005992439867402496,0.9999999999999997,-217.693447875486,217.693447875486,242.4774037874741,2359.460067222309,2204.2199603787653,13.75,False,"SOC floor violated (min 0.006, unmet 218 Wh); FLAG 16x12E: shaft power table 36.8 W vs similarity 31.1 W (16%) at 2552 rpm, 11.88 m/s",1.2894119445690728,0.0,1.073227253571421,True
