airfoil,re,alpha_deg,cl,cd,cm,confidence
s4310,200000.0,-3.5,0.06878470163104707,0.017710562172251195,-0.09045835595130895,0.9523953514114883
s4310,200000.0,-3.25,0.09477938130876606,0.01681859206958016,-0.08979963040918804,0.9675000822269326
s4310,200000.0,-3.0,0.12008291494659631,0.01602005498085196,-0.08929084818998803,0.9725549092660101
s4310,200000.0,-2.75,0.14519891033094864,0.015334355801061893,-0.08882588279710937,0.9725341335495363
s4310,200000.0,-2.5,0.17033793880692127,0.014743503349202975,-0.08842887582917537,0.969257067158157
s4310,200000.0,-2.25,0.19528548591275355,0.01416765573321324,-0.08816744482852763,0.9639051092096588
s4310,200000.0,-2.0,0.21909619188858698,0.013434827178782166,-0.08809617370679441,0.9593777205601867
s4310,200000.0,-1.75,0.24178254773863156,0.01245898075862693,-0.08760773738004836,0.9608620046101237
s4310,200000.0,-1.5,0.2622693179009542,0.011301094862874528,-0.08570507440854155,0.9631163990349789
s4310,200000.0,-1.25,0.28331631279789593,0.010547790201038933,-0.08305839227177549,0.9645161869686925
s4310,200000.0,-1.0,0.3193741576424537,0.010288874153358388,-0.083564420130653,0.9671881549624597
s4310,200000.0,-0.75,0.3688533249732286,0.01031061329670197,-0.08780043082276062,0.9706572743322068
s4310,200000.0,-0.5,0.4027773800677636,0.010363260382689667,-0.08912995686340154,0.9739474247118107
s4310,200000.0,-0.25,0.4287508783588811,0.010417181457808254,-0.08880115732063287,0.9764843167752095
s4310,200000.0,0.0,0.45338817232018574,0.010477802872370054,-0.08809649955172501,0.9784343289983557
s4310,200000.0,0.25,0.4781709714026075,0.010544465435993269,-0.08734137485185758,0.9799917376271358
s4310,200000.0,0.5,0.5032373939309911,0.010615345708049048,-0.08659561346256264,0.9812961869899334
s4310,200000.0,0.75,0.5285192456858067,0.01068944285810625,-0.0858688660312088,0.9824370783815783
s4310,200000.0,1.0,0.5539819715860679,0.01076664934213195,-0.08517181918273693,0.9834646255219174
s4310,200000.0,1.25,0.5796340810225306,0.01084727440794401,-0.08451964932460115,0.9844029111633893
s4310,200000.0,1.5,0.6054957740199387,0.010931668643302035,-0.0839259241390503,0.9852608066469544
s4310,200000.0,1.75,0.6315765211687675,0.011020074708685958,-0.08339813445857895,0.9860394859076472
s4310,200000.0,2.0,0.657867349054918,0.01111264111748551,-0.08293632280309424,0.9867369758821871
s4310,200000.0,2.25,0.684342115478483,0.011209500551388073,-0.08253381098000766,0.9873506942513598
s4310,200000.0,2.5,0.7109616929539938,0.011310824132165786,-0.08217909932637146,0.987878883778368
s4310,200000.0,2.75,0.7376773985468592,0.011416791049192595,-0.08185843710731251,0.988321558037434
s4310,200000.0,3.0,0.7644327967654678,0.011527460203194074,-0.08155862274377268,0.9886811454832432
s4310,200000.0,3.25,0.7911657489283176,0.011642591495897437,-0.0812693087774446,0.9889625820394603
s4310,200000.0,3.5,0.8178142404015758,0.01176151494766573,-0.08098387788275493,0.9891723957214599
s4310,200000.0,3.75,0.84432751492938,0.01188315282256027,-0.08069836854520265,0.989316698491861
s4310,200000.0,4.0,0.8706774883239239,0.012006248877591866,-0.08040908308238993,0.9893989810282687
s4310,200000.0,4.25,0.8968604106935938,0.012129783534110972,-0.08011048187940452,0.9894192752954425
s4310,200000.0,4.5,0.9228838197781452,0.012253508287893978,-0.07979453147532616,0.9893754623770525
s4310,200000.0,4.75,0.9487455922283773,0.012378510366315534,-0.07945124714673715,0.9892658231837634
s4310,200000.0,5.0,0.9744173480954005,0.01250767147076324,-0.07906947254750261,0.9890911498768741
s4310,200000.0,5.25,0.9998398146134944,0.012645836243339226,-0.07863745507119231,0.9888553044957851
s4310,200000.0,5.5,1.0249302686446997,0.012799538836629614,-0.07814351030510426,0.9885641096451192
s4310,200000.0,5.75,1.0495974202157903,0.012976269514709914,-0.07757729176255859,0.9882232941510233
s4310,200000.0,6.0,1.0737577625461052,0.013183428392526097,-0.07693190227906063,0.9878367744067379
s4310,200000.0,6.25,1.097348905398415,0.013427240048976783,-0.07620643680918145,0.9874066381004151
s4310,200000.0,6.5,1.1203378719694121,0.013712007095261406,-0.07540754716982999,0.986935629611996
s4310,200000.0,6.75,1.1427216013492723,0.014040199875398958,-0.07454772875734011,0.9864316507760928
s4310,200000.0,7.0,1.164511417610939,0.014413803691871153,-0.07363907712661037,0.9859119024391587
s4310,200000.0,7.25,1.1856938999863118,0.014836586970907246,-0.07268576886526629,0.9854027315195347
s4310,200000.0,7.5,1.2061837484548066,0.015315551130692905,-0.07168227554064766,0.9849321386527303
s4310,200000.0,7.75,1.2258166136181619,0.015859160709777626,-0.07061945644874414,0.9845169054935661
s4310,200000.0,8.0,1.2444222300416055,0.016471775045252036,-0.06949056426374661,0.9841536144681037
s4310,200000.0,8.25,1.261944363612747,0.017147690392855575,-0.06828966881516405,0.98382418764383
s4310,200000.0,8.5,1.2784958443295416,0.017870519344049544,-0.06700888600074861,0.9835135142772681
s4310,200000.0,8.75,1.2942865200535711,0.0186197943454158,-0.06564363605124955,0.9832219532165282
s4310,200000.0,9.0,1.3095101518448549,0.019379328515866677,-0.06419892389986191,0.9829612461051269
s4310,200000.0,9.25,1.3242913951982334,0.020140855514308015,-0.06268714504314633,0.9827410210395675
s4310,200000.0,9.5,1.3386817453011364,0.02090324547423923,-0.06112232190361545,0.9825606909700446
s4310,200000.0,9.75,1.3526610724349843,0.021671103112465787,-0.0595179037806621,0.9824116799333368
s4310,200000.0,10.0,1.3661468889988844,0.02245376528250314,-0.057886835555633884,0.9822831210519827
s4310,200000.0,10.25,1.3790186790678916,0.023264145630455986,-0.056241535168705434,0.9821649020964459
s4310,200000.0,10.5,1.3911433113039102,0.024117738513200402,-0.05459478562944528,0.982048045641107
s4310,200000.0,10.75,1.4023883745311498,0.0250323088487787,-0.05296210073038969,0.9819244230297302
s4310,200000.0,11.0,1.4126230705909208,0.026028205689565483,-0.05136393025195559,0.9817868784121095
s4310,200000.0,11.25,1.4217138964958378,0.027128763667451563,-0.04982584927729598,0.9816298852362547
s4310,200000.0,11.5,1.4295235258601844,0.028360112429661414,-0.04837650229842438,0.9814503859017673
s4310,200000.0,11.75,1.435918666959745,0.029749824334265658,-0.04704455494131479,0.981248219703955
s4310,200000.0,12.0,1.4407868995368818,0.03132424903833804,-0.045856028710219106,0.9810255565798014
s4310,200000.0,12.25,1.4440555636221286,0.033105153143354014,-0.04483250248017568,0.9807851971378898
s4310,200000.0,12.5,1.4457030573820109,0.035107042455800846,-0.04399004173890235,0.9805283155186482
s4310,200000.0,12.75,1.4457579944552779,0.03733654728035809,-0.04333909453891238,0.9802526567872069
s4310,200000.0,13.0,1.4442902712870078,0.03979417413089261,-0.04288607595912873,0.9799519578785968
s4310,200000.0,13.25,1.4414016374013914,0.04247734769439933,-0.04263670338996629,0.9796166722401599
s4310,200000.0,13.5,1.4372192306103047,0.045383151064354504,-0.042599854764473755,0.9792354907234353
s4310,200000.0,13.75,1.431889418373841,0.04850976059243184,-0.04279030775262295,0.9787969610395467
s4310,200000.0,14.0,1.425567396676207,0.05185652223426031,-0.0432294501324467,0.9782906674200765
s4310,200000.0,14.25,1.4184009992972864,0.055423225184056506,-0.043944032979513034,0.9777077437418618
s4310,200000.0,14.5,1.41051167724171,0.05920926500743113,-0.04496361474043303,0.9770407599539551
s4310,200000.0,14.75,1.401978412211971,0.06321323528297858,-0.0463175060049074,0.9762831327814028
s4310,200000.0,15.0,1.3928302600652278,0.06743323353629732,-0.04803200160450982,0.975428184790322
s4310,200000.0,15.25,1.3830506336084887,0.07186794402740812,-0.050128610819274555,0.9744679259756758
s4310,200000.0,15.5,1.3725923740413057,0.07651839896084654,-0.05262381583435129,0.9733916717973059
s4310,200000.0,15.75,1.3613985957361698,0.08139013143448878,-0.055530468349198114,0.9721847530073295
s4310,200000.0,16.0,1.3494219155217975,0.08649518594069976,-0.058860301771316084,0.9708277000148037
s4310,300000.0,-6.0,-0.1721306749933097,0.041629088475980444,-0.08775575430214913,0.2511689427232746
s4310,300000.0,-5.75,-0.15261723890526055,0.037194659516350516,-0.08974583622995995,0.22310095803133168
s4310,300000.0,-5.5,-0.13748106302101162,0.032636748572988726,-0.09031800037992121,0.22217907274300988
s4310,300000.0,-5.25,-0.12157005682361374,0.028534214384260688,-0.09012037729322273,0.2587029149344938
s4310,300000.0,-5.0,-0.10121900394406251,0.02511583935181739,-0.08960853131064031,0.3426148575021885
s4310,300000.0,-4.75,-0.07757366668102308,0.022173134109380384,-0.08892157624862405,0.48024366927298534
s4310,300000.0,-4.5,-0.05158247752151703,0.01975122438650049,-0.08812305962550088,0.6511275267252377
s4310,300000.0,-4.25,-0.02391578421896625,0.01795923812887042,-0.08727200667365331,0.8011290514470223
s4310,300000.0,-4.0,0.004273013168068789,0.01666166140887171,-0.08651373071839275,0.8944171239349559
s4310,300000.0,-3.75,0.03187335682903866,0.015637548486989256,-0.08597439645752364,0.940769021700068
s4310,300000.0,-3.5,0.058471117442431816,0.014766962912308694,-0.08562229306018405,0.9617575666394798
s4310,300000.0,-3.25,0.08441922664074566,0.014019480718473408,-0.08533179918218836,0.9706852256093562
s4310,300000.0,-3.0,0.1103044003208675,0.013382645023967913,-0.08503328528746798,0.9736247683682197
s4310,300000.0,-2.75,0.1364353608665222,0.01283538380527978,-0.08473408697078645,0.9731683781629772
s4310,300000.0,-2.5,0.1628059831918865,0.012358777975730015,-0.08444949119090338,0.9704519442710989
s4310,300000.0,-2.25,0.18924503879215135,0.011924429259970618,-0.08419686134378765,0.9661673311378218
s4310,300000.0,-2.0,0.2151033060928492,0.011433115436857141,-0.08405362581396156,0.9617068421392272
s4310,300000.0,-1.75,0.2394715473583823,0.010767833499980917,-0.08401391415252622,0.960305330868534
s4310,300000.0,-1.5,0.26353428603304174,0.00998181672945612,-0.08341775633961421,0.9641752059410409
s4310,300000.0,-1.25,0.2858449532124847,0.009114463361056339,-0.0819407669108071,0.9669133594211942
s4310,300000.0,-1.0,0.30837785636311066,0.008511439086964123,-0.07989305765242397,0.9688959435555216
s4310,300000.0,-0.75,0.33986410276051615,0.008260784321481137,-0.07989623585161647,0.9710763228640752
s4310,300000.0,-0.5,0.384387042645177,0.008252844301641018,-0.08333064735156165,0.9734156140303799
s4310,300000.0,-0.25,0.4199705843125065,0.008289316058370319,-0.08503681800759254,0.9757463714059885
s4310,300000.0,0.0,0.4480876482342041,0.008321998794971553,-0.0851271963009928,0.9775791874127855
s4310,300000.0,0.25,0.4742661360730229,0.008359680511758952,-0.08474634515127547,0.9789354650461211
s4310,300000.0,0.5,0.5001623279272833,0.008407095461489282,-0.08426170940235136,0.9799886190762676
s4310,300000.0,0.75,0.5260589021997546,0.008464805615073182,-0.08375615117947538,0.9808787432543992
s4310,300000.0,1.0,0.5519592305940277,0.008532147501252996,-0.08324736089657989,0.9816891822822146
s4310,300000.0,1.25,0.5778601201242372,0.008608332244221731,-0.08274459263216598,0.9824590396452856
s4310,300000.0,1.5,0.6037897567005646,0.00869266535516227,-0.08225842843975806,0.983199420206525
s4310,300000.0,1.75,0.6297917121251424,0.008784494691400557,-0.08179958375186305,0.9839065830278683
s4310,300000.0,2.0,0.6559052461378012,0.008883116240969255,-0.08137687022685773,0.9845710128362797
s4310,300000.0,2.25,0.6821534768596949,0.008987707325305773,-0.08099633556248458,0.9851827921682266
s4310,300000.0,2.5,0.7085401234286228,0.009097306058539128,-0.08066122853212532,0.9857339860173795
s4310,300000.0,2.75,0.7350529502787708,0.009210845672475291,-0.08037207580228539,0.986218867773447
s4310,300000.0,3.0,0.7616709945304255,0.009327251223348149,-0.08012650039439598,0.9866329441999251
s4310,300000.0,3.25,0.7883715036954464,0.00944560142357896,-0.07991890692694074,0.9869718278953604
s4310,300000.0,3.5,0.8151324966784831,0.009565348053781666,-0.07974043003635835,0.987230816634457
s4310,300000.0,3.75,0.8419293342768216,0.009686570738165846,-0.07957939795153664,0.9874054725692857
s4310,300000.0,4.0,0.8687274238372936,0.009810222740277494,-0.07942219736538622,0.9874928684944423
s4310,300000.0,4.25,0.8954753731556849,0.009938295463517035,-0.07925423192312736,0.9874928827092542
s4310,300000.0,4.5,0.9221024740220154,0.010073817447594061,-0.0790607771210748,0.9874089623237908
s4310,300000.0,4.75,0.9485224762317161,0.010220638477005366,-0.07882775699581425,0.9872478795555306
s4310,300000.0,5.0,0.974643271550535,0.010383029341215006,-0.07854262351817087,0.987018231690578
s4310,300000.0,5.25,1.0003796331970694,0.010565199022028106,-0.07819559176042423,0.986728137226113
s4310,300000.0,5.5,1.0256646671655762,0.010770839529005623,-0.07778139531476436,0.9863836223184382
s4310,300000.0,5.75,1.0504570662665003,0.011002787139743316,-0.07730115512670137,0.9859894814620583
s4310,300000.0,6.0,1.0747442735308166,0.011262947476168099,-0.07676275908999944,0.9855530218684823
s4310,300000.0,6.25,1.0985394777607573,0.011552777903116955,-0.07617747223873501,0.9850887566264752
s4310,300000.0,6.5,1.1218615930381095,0.011874554738977413,-0.07555288132106276,0.984620458297371
s4310,300000.0,6.75,1.144690983277768,0.012232968383657054,-0.0748873772642996,0.9841772716542575
s4310,300000.0,7.0,1.1669269007200025,0.0126355691253181,-0.0741717741846314,0.9837833610666709
s4310,300000.0,7.25,1.1884007475094027,0.013090452710973886,-0.07339544868959018,0.9834458231470492
s4310,300000.0,7.5,1.208964558879736,0.013601275748646308,-0.07254895214880572,0.9831510762514815
s4310,300000.0,7.75,1.2285908875413931,0.014162661474200162,-0.07162206931942786,0.9828767650762151
s4310,300000.0,8.0,1.2473872777040593,0.014760498040344011,-0.0706048564628445,0.9826106873956544
s4310,300000.0,8.25,1.2655159645011453,0.015377952745589216,-0.06949372093807125,0.9823590751865399
s4310,300000.0,8.5,1.2831103814402278,0.016002053113785424,-0.06829454148751972,0.9821382664100083
s4310,300000.0,8.75,1.300248795793438,0.016626076136022076,-0.06701902345227775,0.9819608905924679
s4310,300000.0,9.0,1.316960152794527,0.017248691737288293,-0.06567985094855586,0.9818296523069666
s4310,300000.0,9.25,1.3332307198671187,0.01787270495414735,-0.06428872837512599,0.9817401480010501
s4310,300000.0,9.5,1.3490140426944361,0.018504100505819812,-0.06285579683971944,0.9816859340492812
s4310,300000.0,9.75,1.36424743570171,0.019151122696029938,-0.061389346723585224,0.9816613409032231
s4310,300000.0,10.0,1.3788659673651433,0.019823555868813136,-0.059896827484798486,0.9816619745550962
s4310,300000.0,10.25,1.392806642369669,0.020532507693295482,-0.058387261541210024,0.9816840396978913
s4310,300000.0,10.5,1.4060024698826346,0.02129078875641805,-0.05687351917705142,0.9817233040967749
s4310,300000.0,10.75,1.418369831178328,0.022113794178577995,-0.05537283956891358,0.9817743658429443
s4310,300000.0,11.0,1.429794625896286,0.02302062195505436,-0.05390527781119734,0.9818307753317272
s4310,300000.0,11.25,1.440125384686011,0.024034891852469768,-0.05249124524470114,0.9818861398567491
s4310,300000.0,11.5,1.4491827952821361,0.025184402844009458,-0.051149983585645195,0.9819356407674918
s4310,300000.0,11.75,1.456789660492324,0.026498735772579447,-0.049900009523095784,0.9819767982270251
s4310,300000.0,12.0,1.4628112490595055,0.02800475130787323,-0.04876053659028914,0.9820083892535276
s4310,300000.0,12.25,1.467182711220994,0.029721745692256715,-0.047751535845343515,0.9820275251132798
s4310,300000.0,12.5,1.4699048187563106,0.03165935852751672,-0.0468915101668933,0.9820264899026233
s4310,300000.0,12.75,1.471014305527466,0.03382000635082626,-0.04619504714137019,0.9819915769989065
s4310,300000.0,13.0,1.470556219651867,0.036204107568561676,-0.04567307604528357,0.9819049522394129
s4310,300000.0,13.25,1.4685794433517645,0.03881436422022353,-0.045336532431308585,0.9817485800128521
s4310,300000.0,13.5,1.4651517115474944,0.041656918503891825,-0.04520141751767027,0.9815083443691097
s4310,300000.0,13.75,1.46037413832084,0.04474003667757972,-0.0452922913428452,0.9811770639447643
s4310,300000.0,14.0,1.4543791926938217,0.04807219374919582,-0.04564238493976691,0.9807559891462535
s4310,300000.0,14.25,1.4473105670698432,0.051660826929567936,-0.04629059596057246,0.9802547857122101
s4310,300000.0,14.5,1.4392944433644599,0.05551201153318327,-0.047277029553250784,0.9796901328862567
s4310,300000.0,14.75,1.43041404017698,0.05963079555604844,-0.0486388095924286,0.9790832021064112
s4310,300000.0,15.0,1.4206958354300034,0.06402187767088374,-0.050407155421601,0.9784564184723596
s4310,300000.0,15.25,1.4101109032418158,0.06869042561334916,-0.052605988715450316,0.9778299583817974
s4310,300000.0,15.5,1.398590695491694,0.07364291530431219,-0.0552519392808042,0.977218435963496
s4310,300000.0,15.75,1.386053591987146,0.07888777051190972,-0.05835541244863113,0.9766282662876438
s4310,300000.0,16.0,1.3724360756460385,0.08443524853646638,-0.061922147666632274,0.9760562505233296
