airfoil,re,alpha_deg,cl,cd,cm,confidence
ag35,150000.0,16.0,0.9097516065575552,0.21988981555559703,-0.11302860807805298,0.09893553913218495
ag35,200000.0,-6.0,-0.32252446145514657,0.020323897301978127,-0.0349110559312609,0.8558827145867912
ag35,200000.0,-5.75,-0.29651799999342526,0.018887742608428036,-0.03411448726615328,0.9189804019878487
ag35,200000.0,-5.5,-0.2696699216083984,0.017680726353528443,-0.03381756522591988,0.9452241954024956
ag35,200000.0,-5.25,-0.24168979592462134,0.016600281673860927,-0.034102465384292416,0.9544293466405419
ag35,200000.0,-5.0,-0.2116520754889925,0.015643873940238473,-0.03498206112836093,0.9550344670472029
ag35,200000.0,-4.75,-0.17875720879268037,0.014812230125019683,-0.036502151341806115,0.9504152683621099
ag35,200000.0,-4.5,-0.142899961458404,0.014068035146847383,-0.03867665430327603,0.9421815081865837
ag35,200000.0,-4.25,-0.10474186907127155,0.013324719011355285,-0.04143739452082695,0.9320025254383804
ag35,200000.0,-4.0,-0.065866033722653,0.012429895765414575,-0.0446415949833129,0.9244652693685458
ag35,200000.0,-3.75,-0.026467252674518767,0.011333022051242312,-0.04761302281515031,0.9277907716777234
ag35,200000.0,-3.5,0.011299538326139991,0.010019463765384073,-0.04917622216730673,0.9322205671626874
ag35,200000.0,-3.25,0.04622701044250094,0.0089881337337629,-0.04929292664735447,0.9336812245204245
ag35,200000.0,-3.0,0.09313399125561611,0.008507134903643063,-0.05216975726123944,0.9374438689707156
ag35,200000.0,-2.75,0.1461996678434024,0.008404219679370278,-0.05718086778728856,0.9434181838708904
ag35,200000.0,-2.5,0.18109485265265907,0.008365005737766173,-0.058536606702360244,0.9497619154434696
ag35,200000.0,-2.25,0.20799365340923556,0.008331725427168476,-0.058125778465374714,0.955083682673658
ag35,200000.0,-2.0,0.23200140830758842,0.008317604791458775,-0.05696590706125159,0.959535737883861
ag35,200000.0,-1.75,0.2548461887853776,0.008327691487170566,-0.05545895346259427,0.9634181420575413
ag35,200000.0,-1.5,0.2777170828504585,0.008359926538018743,-0.053907610446587366,0.9668931936584598
ag35,200000.0,-1.25,0.3013718595604295,0.008412307104940916,-0.05251286596200546,0.9699800804043937
ag35,200000.0,-1.0,0.3260304837354261,0.00848444540073783,-0.051348343406065304,0.9726226276377007
ag35,200000.0,-0.75,0.3515057751745473,0.00857612935192752,-0.05039034326611716,0.9747648092133961
ag35,200000.0,-0.5,0.3774559577590395,0.00868579144421155,-0.04957739282990767,0.9763956017907051
ag35,200000.0,-0.25,0.4035990496525591,0.008810155749651685,-0.048861241562190225,0.9775569497436737
ag35,200000.0,0.0,0.4298043660347678,0.008945534097629257,-0.04822517822646934,0.978329661316077
ag35,200000.0,0.25,0.45606130811049866,0.009090093846226019,-0.04767120527036881,0.9788139042374551
ag35,200000.0,0.5,0.4823931355685799,0.009245219824004879,-0.047198547174539016,0.9791119618631136
ag35,200000.0,0.75,0.5087901186636221,0.009414677416901086,-0.04679440990530154,0.9793148613520808
ag35,200000.0,1.0,0.5351927049728107,0.00960213877259365,-0.04644002008197011,0.9794938119598999
ag35,200000.0,1.25,0.5615251801069642,0.009808569472531057,-0.0461200384142434,0.9796941533062382
ag35,200000.0,1.5,0.5877626573645031,0.01003073421109937,-0.04582378188740821,0.9799279307078992
ag35,200000.0,1.75,0.613969315292266,0.010261472625962074,-0.04554063597339261,0.9801739721401631
ag35,200000.0,2.0,0.6402531158049154,0.01049185336177126,-0.04525921919184418,0.9803961327488314
ag35,200000.0,2.25,0.6666820555894184,0.010714794615966769,-0.044970072881411874,0.9805650810094226
ag35,200000.0,2.5,0.6932415008256555,0.010928656839957316,-0.04466625995438388,0.9806633978336372
ag35,200000.0,2.75,0.7198471509761127,0.011138507240077951,-0.04434194810091959,0.9806763668891852
ag35,200000.0,3.0,0.746380210180375,0.011353938772519348,-0.04399192818420636,0.9805839080861016
ag35,200000.0,3.25,0.7727151171521193,0.011584979742733412,-0.043612390414854645,0.9803648397426602
ag35,200000.0,3.5,0.7987406517381309,0.011839691274734592,-0.043200103358097985,0.9800145294082284
ag35,200000.0,3.75,0.8243837198454281,0.012126768173714615,-0.04274881691079259,0.9795639177240278
ag35,200000.0,4.0,0.8495913804452017,0.012461119906003815,-0.042251744489003956,0.979075516818317
ag35,200000.0,4.25,0.8742548318157097,0.012862080533330747,-0.041716785841585544,0.9785995099375855
ag35,200000.0,4.5,0.8982563330519978,0.013338088860410699,-0.04116525826077691,0.9781274782946769
ag35,200000.0,4.75,0.9216707154143438,0.01387444276321191,-0.04059593578406509,0.9776310026673425
ag35,200000.0,5.0,0.9447137038138242,0.014444910947716189,-0.03998427348595365,0.9771564385820747
ag35,200000.0,5.25,0.9675262877842316,0.01503094526569954,-0.039321057168992056,0.9768291791254216
ag35,200000.0,5.5,0.9901665528443616,0.01562533760319994,-0.03861416080670719,0.9767711237373271
ag35,200000.0,5.75,1.0125878320489308,0.016232328374125197,-0.03786513335067422,0.9770523073417094
ag35,200000.0,6.0,1.0345825494477783,0.01687424819715498,-0.03704707132968876,0.9776961521762575
ag35,200000.0,6.25,1.0557974310688272,0.01760361133727388,-0.03612082740307377,0.9787099986342384
ag35,200000.0,6.5,1.0758922287542292,0.01849336491834451,-0.03509210641036535,0.9800813963130415
ag35,200000.0,6.75,1.094797079769864,0.019563008348909824,-0.0340082173171124,0.9816842479967308
ag35,200000.0,7.0,1.1126258798639976,0.020748450978657355,-0.03287550821845193,0.9832456246698306
ag35,200000.0,7.25,1.1293582148336259,0.02200219771577741,-0.031658988293131934,0.9844949163162917
ag35,200000.0,7.5,1.1449047336490585,0.023337322170158093,-0.030330953382952136,0.9852881911126993
ag35,200000.0,7.75,1.1593125618054416,0.02478196841841262,-0.028886244740824144,0.9855845668113034
ag35,200000.0,8.0,1.1728085174718539,0.02634750150081301,-0.027338504397830258,0.9853741438750083
ag35,200000.0,8.25,1.1857398671254091,0.028026357311919794,-0.025714803944028204,0.9846303855821358
ag35,200000.0,8.5,1.1984664327882109,0.029801266944814168,-0.02404958145546429,0.983289355569069
ag35,200000.0,8.75,1.2112361596516483,0.03165588348864227,-0.02237627543785163,0.981241476976839
ag35,200000.0,9.0,1.2240919747003625,0.03358216423973927,-0.020718928844173517,0.9783264212726095
ag35,200000.0,9.25,1.236838162177581,0.03558278388654394,-0.019087235415163373,0.9743279946891799
ag35,200000.0,9.5,1.2490569109680265,0.03766996477311067,-0.017476695276570885,0.9689702572854048
ag35,200000.0,9.75,1.2601499647262853,0.03986375400363757,-0.0158736445873813,0.9619191153142491
ag35,200000.0,10.0,1.269391796446703,0.04219212266385323,-0.014264630127998947,0.9527950641168749
ag35,200000.0,10.25,1.2759981341109328,0.04469339788689188,-0.01265036389014958,0.9412013285876744
ag35,200000.0,10.5,1.279217809017062,0.04741976326166507,-0.011064121919917371,0.9267655198540934
ag35,200000.0,10.75,1.2784417334134146,0.0504394128680903,-0.009590904098886287,0.9091800325492098
ag35,200000.0,11.0,1.2732959569264704,0.053834946903570664,-0.008378321219037272,0.8882035092775248
ag35,200000.0,11.25,1.2636605266352459,0.05769834577744329,-0.007630458201139561,0.8635510941082961
ag35,200000.0,11.5,1.249554962876841,0.062129760800042184,-0.007589894977345022,0.8345762360030147
ag35,200000.0,11.75,1.2308730005193107,0.0672558537267801,-0.008532131875007672,0.7997100961559573
ag35,200000.0,12.0,1.207028264285446,0.07328919917737341,-0.01078972967189202,0.7558916352986254
ag35,200000.0,12.25,1.176677932793243,0.08065279355917475,-0.01476869280222986,0.6987223197495026
ag35,200000.0,12.5,1.137991384663766,0.09013676372220389,-0.020846686824567112,0.6245026676547956
ag35,200000.0,12.75,1.090566432585246,0.10274653134912229,-0.02906269631988609,0.5343858224137561
ag35,200000.0,13.0,1.0386757909808948,0.1186917648032999,-0.038794786080105316,0.437169421785491
ag35,200000.0,13.25,0.9905988410063574,0.13634303107375784,-0.04892853180820191,0.34556011605592735
ag35,200000.0,13.5,0.9526188353182101,0.15309918796101518,-0.05848036303380957,0.2688460638225963
ag35,200000.0,13.75,0.9259897683769458,0.16718969789650676,-0.06696605074852224,0.21000053026145765
ag35,200000.0,14.0,0.9090087557283226,0.17816333975501072,-0.07432159953166807,0.16749176880200525
ag35,200000.0,14.25,0.899418645789491,0.18636732855864022,-0.08069042545051694,0.13791147209118873
ag35,200000.0,14.5,0.8953139846149439,0.19246249116389758,-0.08627147597891976,0.1177125134459104
ag35,200000.0,14.75,0.8951736857348589,0.1972036052933796,-0.09126609769539129,0.10395860777077734
ag35,200000.0,15.0,0.8976774562473563,0.2013085335311135,-0.09588503306024054,0.09444706680027544
ag35,200000.0,15.25,0.9016343066717579,0.20531794401337458,-0.10034807693528099,0.08761318398356399
ag35,200000.0,15.5,0.9060600881825125,0.20952598124453595,-0.1048510612370641,0.08243187179307909
ag35,200000.0,15.75,0.9102638128569038,0.2140354844338682,-0.1095320119102339,0.07831652398720115
ag35,200000.0,16.0,0.9138441329079027,0.218861991650256,-0.11446529847360232,0.074980769541393
ag35,300000.0,-6.0,-0.2993041157365021,0.016416678823097657,-0.03826940762030042,0.9091220339667743
ag35,300000.0,-5.75,-0.2663485895667447,0.015325274628676793,-0.039351918875559194,0.9376297123397133
ag35,300000.0,-5.5,-0.23187555640484242,0.014362948663948449,-0.040963277486683464,0.950170410748456
ag35,300000.0,-5.25,-0.19582501913361056,0.013505373292911148,-0.042944321279947836,0.954149467602695
ag35,300000.0,-5.0,-0.15854735872193887,0.012740152524622331,-0.04511861216650268,0.9530925106154435
ag35,300000.0,-4.75,-0.12088147802982793,0.012058001011075252,-0.04728620753911542,0.9488011281154144
ag35,300000.0,-4.5,-0.08379419424235951,0.011448059942540365,-0.04926856114077286,0.9423107166696171
ag35,300000.0,-4.25,-0.04802109361475329,0.010874184038136309,-0.05098431886731202,0.9346618021100193
ag35,300000.0,-4.0,-0.014394821229450168,0.010234195396521314,-0.052471593706956206,0.9282720451575226
ag35,300000.0,-3.75,0.016802288082805414,0.009489480188423967,-0.05361883199522448,0.9274964610593954
ag35,300000.0,-3.5,0.04696702268220815,0.008721462402648336,-0.053995425910295776,0.9346554505986786
ag35,300000.0,-3.25,0.07373878803869235,0.0078547910890367,-0.05327265059046741,0.9402631575564608
ag35,300000.0,-3.0,0.09682782763068755,0.007142837134251125,-0.051236771065497275,0.9441293273485979
ag35,300000.0,-2.75,0.12544087091032444,0.006795273316798646,-0.050577069184291584,0.9488320053693139
ag35,300000.0,-2.5,0.16601751570908385,0.00677288334791265,-0.05311927978778914,0.9542557226694449
ag35,300000.0,-2.25,0.19622138706769018,0.006826034109983381,-0.053509388933698145,0.9599370168649392
ag35,300000.0,-2.0,0.22041719667566195,0.006866693433655752,-0.052539480822315465,0.9645409898528167
ag35,300000.0,-1.75,0.24441072464644142,0.006903492330076376,-0.051465076386276856,0.96790183073941
ag35,300000.0,-1.5,0.2692038051880584,0.006949000076558367,-0.0505300749732681,0.9702747716722335
ag35,300000.0,-1.25,0.2945412502305826,0.007009512765468725,-0.04970570431357724,0.9719095991278267
ag35,300000.0,-1.0,0.32007725188693,0.007086771677058611,-0.0489389387788632,0.9729998264302407
ag35,300000.0,-0.75,0.3456514598355818,0.007179734370762497,-0.04821480634745404,0.9737002897409952
ag35,300000.0,-0.5,0.37128082691658626,0.007286610950977854,-0.047551172788636305,0.974142570670025
ag35,300000.0,-0.25,0.3970550237831319,0.007406945566406591,-0.046970207909157805,0.9744407902033743
ag35,300000.0,0.0,0.4230388192773327,0.007542306616008813,-0.04647788087241825,0.974690089004708
ag35,300000.0,0.25,0.4492289878949458,0.007695023525952428,-0.046064211684361,0.9749621960757489
ag35,300000.0,0.5,0.4755683572785315,0.007865977155081876,-0.04571542120818617,0.9753008489752639
ag35,300000.0,0.75,0.5020047430510953,0.008052897657445615,-0.04542127041982732,0.975714653575484
ag35,300000.0,1.0,0.5285507799822432,0.00825010606808917,-0.04517248928233114,0.9761731334752825
ag35,300000.0,1.25,0.5552757278754049,0.008449869200598615,-0.044957775010984344,0.9766225687955457
ag35,300000.0,1.5,0.5822351427040378,0.008644961806029802,-0.04476572531138089,0.9770150529568244
ag35,300000.0,1.75,0.6094178034619879,0.008831476587548041,-0.04458687893172159,0.9773235451859643
ag35,300000.0,2.0,0.6367476499374259,0.009010441450229473,-0.04441323190579588,0.9775359802686677
ag35,300000.0,2.25,0.6641163250410309,0.009187240786561614,-0.0442375284203972,0.9776435782282517
ag35,300000.0,2.5,0.691412496572094,0.009369184261497587,-0.044054135112619026,0.9776375411375343
ag35,300000.0,2.75,0.7185374715868831,0.00956278398405487,-0.043860407059916805,0.977517911345766
ag35,300000.0,3.0,0.7454209136205928,0.009772902214003181,-0.04365517608410686,0.9773083389369316
ag35,300000.0,3.25,0.7720326483667188,0.010005415392785079,-0.043433890340201745,0.9770610089325148
ag35,300000.0,3.5,0.7983389609491339,0.010271740213565137,-0.04318865561990492,0.9768338615850813
ag35,300000.0,3.75,0.8242246496045873,0.010588888752181563,-0.04291705857088383,0.976640451788345
ag35,300000.0,4.0,0.8495461052073922,0.010969532174460462,-0.04262278830549877,0.9764193619464864
ag35,300000.0,4.25,0.874316767614925,0.011408154747696658,-0.04229993022438575,0.9760915992499172
ag35,300000.0,4.5,0.8987117087776113,0.011882303621586597,-0.041933132331911684,0.9756698330221996
ag35,300000.0,4.75,0.9228866782706657,0.012370193602449724,-0.0415195654396177,0.975283170117336
ag35,300000.0,5.0,0.9469428012392082,0.012860012236658917,-0.041070164848897465,0.9750926940768962
ag35,300000.0,5.25,0.9709357846605734,0.013348632967511157,-0.04059338235505896,0.9752145035606493
ag35,300000.0,5.5,0.9948326036517126,0.013841955391185483,-0.040077487522969586,0.9756977360355433
ag35,300000.0,5.75,1.0184823441721054,0.014360458437165543,-0.03948689970212811,0.9765372379838367
ag35,300000.0,6.0,1.0416035670134363,0.014949395286466195,-0.03878981094045423,0.9777138749918084
ag35,300000.0,6.25,1.0638963580430816,0.01566897418017272,-0.03799698744791251,0.9792072782394289
ag35,300000.0,6.5,1.0852789524650768,0.016531834962604842,-0.03714554808341545,0.9809172934562325
ag35,300000.0,6.75,1.1058318564157756,0.017479540091555276,-0.036241187048006926,0.9826172311623588
ag35,300000.0,7.0,1.125489805639756,0.018467556069876295,-0.03526438708128278,0.9840736649051761
ag35,300000.0,7.25,1.1440510221925457,0.0195046539191536,-0.034199163926832754,0.9851654751681843
ag35,300000.0,7.5,1.1613277362405088,0.020617632193452473,-0.03303472226695479,0.9858765607733734
ag35,300000.0,7.75,1.1772065521672068,0.021823932765162694,-0.031761200039338515,0.9862371785523951
ag35,300000.0,8.0,1.1916736412032645,0.023126670327629256,-0.03037199721521261,0.9862815061235711
ag35,300000.0,8.25,1.2048259820624805,0.024518374007317684,-0.02886823554909046,0.9860283564273055
ag35,300000.0,8.5,1.216852112183075,0.025986659459095562,-0.02726083586087906,0.9854739848967597
ag35,300000.0,8.75,1.227984175674219,0.02751961114040791,-0.02556925738863245,0.9845890179334253
ag35,300000.0,9.0,1.2384420988780074,0.029109670604398834,-0.023818353610397806,0.9833159334865235
ag35,300000.0,9.25,1.2483895466714525,0.03075556550741782,-0.022035259527515234,0.9815657543601234
ag35,300000.0,9.5,1.257907672565305,0.032462654837701714,-0.02024731546210974,0.9792137268114093
ag35,300000.0,9.75,1.266981811864036,0.03424250590138212,-0.018481198819533404,0.9760948079110645
ag35,300000.0,10.0,1.2754946017961672,0.036112462906941034,-0.0167633457738323,0.9720012648760255
ag35,300000.0,10.25,1.28322364733724,0.038095668009890095,-0.015122029710281886,0.9666865262661618
ag35,300000.0,10.5,1.2898475759547903,0.04022166276138851,-0.013591493751737297,0.9598807641737107
ag35,300000.0,10.75,1.2949671656863149,0.04252738616547147,-0.012217917879936464,0.9513224992014733
ag35,300000.0,11.0,1.2981454899794422,0.04505810812492378,-0.011065680513100687,0.940803888851676
ag35,300000.0,11.25,1.2989619363712714,0.047867695846858516,-0.010220816535034847,0.9282138205980793
ag35,300000.0,11.5,1.297062862278571,0.05101784043180499,-0.009788062742019241,0.9135466668855198
ag35,300000.0,11.75,1.292184276200737,0.05457668479636406,-0.009880139343045092,0.8968368023953139
ag35,300000.0,12.0,1.284125746317765,0.0586186312719737,-0.010603453069679268,0.8779902897938446
ag35,300000.0,12.25,1.2726668725671724,0.06322884411158065,-0.012050843650044461,0.8565128718176777
ag35,300000.0,12.5,1.257430149065858,0.06851840060228205,-0.014314130769158231,0.8311657181619766
ag35,300000.0,12.75,1.2377153714246807,0.07465944982309923,-0.01752042318811853,0.7996340789954692
ag35,300000.0,13.0,1.2123951481170614,0.08195262958021919,-0.021871583987677704,0.7584523516366292
ag35,300000.0,13.25,1.1801223469135376,0.09091940710164396,-0.027630338549403225,0.7037305711828339
ag35,300000.0,13.5,1.140361266441794,0.10227836798449766,-0.03497935452113702,0.6332353974849578
ag35,300000.0,13.75,1.0953128513937895,0.11646110139167062,-0.04377147660671421,0.5490698156229147
ag35,300000.0,14.0,1.0503962890423721,0.13280924874040817,-0.05342234108671727,0.45824756834748276
ag35,300000.0,14.25,1.0110781717552655,0.1496360952577592,-0.0631660296630143,0.36990029825586884
ag35,300000.0,14.5,0.9797753891854679,0.1653254243114467,-0.0724218867165602,0.2917296409858951
ag35,300000.0,14.75,0.9562144205512898,0.17904412287549445,-0.08093764533617705,0.2280135327897446
ag35,300000.0,15.0,0.9390955227146442,0.190649485455988,-0.0887197155204756,0.1793619988782137
ag35,300000.0,15.25,0.9270756169720052,0.20035469470934125,-0.09589676254083984,0.1438356214784864
ag35,300000.0,15.5,0.9190930546865231,0.20848251511060262,-0.10261614801087364,0.11850582207609646
ag35,300000.0,15.75,0.9143974203958243,0.2153569660951877,-0.10900014009894785,0.10056014705714134
ag35,300000.0,16.0,0.9124397076743745,0.2212989904118821,-0.11514435205303579,0.08774979308164181
