prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
20x13E,20.0,13.0,520.0,0.024245192307692308,1.3190243902439025,1916.045279921621,1916.045279921621,3.9157338511551907,78.55338663790683,60.50231621269518,10.329896910754767,0.7702063373993236,30.697042681879967,True,0.17638440770969327
20x13E,20.0,13.0,500.0,0.0262236,1.2682926829268293,1916.045279921621,1916.045279921621,4.072363205201398,78.55338663790683,60.50231621269518,10.329896910754767,0.7702063373993236,28.782783594976618,True,0.183439784018081
20x13E,20.0,13.0,260.0,0.09698076923076923,0.6595121951219513,1916.045279921621,1916.045279921621,7.831467702310381,78.55338663790683,60.50231621269518,10.329896910754767,0.7702063373993236,8.649697276963641,True,0.35276881541938654
20x13E,20.0,13.0,480.0,0.028454427083333338,1.217560975609756,1916.045279921621,1916.045279921621,4.242045005418123,78.55338663790683,60.50231621269518,10.329896910754766,0.7702063373993236,26.865427682273427,True,0.1910831083521677
20x13E,20.0,13.0,280.0,0.08362117346938774,0.7102439024390245,1916.045279921621,1916.045279921621,7.2720771521453536,78.55338663790683,60.50231621269518,10.329896910754767,0.7702063373993236,10.045510356723536,True,0.32757104288943034
20x13E,20.0,13.0,240.0,0.11381770833333335,0.608780487804878,1916.045279921621,1916.045279921621,8.484090010836246,78.55338663790683,60.50231621269518,10.329896910754766,0.7702063373993236,7.340597987612388,True,0.3821662167043354
20x13E,20.0,13.0,560.0,0.020905293367346936,1.420487804878049,1916.045279921621,1916.045279921621,3.6360385760726768,78.55338663790683,60.50231621269518,10.329896910754767,0.7702063373993236,34.50406487506776,True,0.16378552144471517
20x13E,20.0,13.0,740.0,0.011972059897735574,1.8770731707317074,1916.045279921621,1916.045279921621,2.751596760271215,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,49.074972231062716,True,0.1239458000122169
20x13E,20.0,13.0,400.0,0.040974375,1.0146341463414634,1916.045279921621,1916.045279921621,5.090454006501748,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,19.526644263898756,True,0.22929973002260126
20x13E,20.0,13.0,320.0,0.0640224609375,0.8117073170731708,1916.045279921621,1916.045279921621,6.363067508127186,78.55338663790684,60.50231621269518,10.32989691075477,0.7702063373993235,12.941582092534203,True,0.28662466252825164
20x13E,20.0,13.0,540.0,0.02248251028806584,1.3697560975609757,1916.045279921621,1916.045279921621,3.770706671482776,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,32.601425117329995,True,0.16985165186859352
