span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.0,0.36,1.45,0.34,0.4,0.5,0.144,1.6724999999999999,1.69,1.69,0.21885521885521889,0.9839627296700993,5.404970047005667,1.2012807841537643,2,one_per_bay,True,26+21+21+13,4,81,26,21,13,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,10.815592395907581,1.62126,15.420105350159753,0.6801761717997611,9.251508985275157,11.101810782330189,11.285841400017725,119.52514517109336,122.25328218893556,13.711231564541897,0.004648331087389167,0.41309560059780914,-624.9905207623159,624.9905207623159,0.15686348455060775,1704.7813708726767,2770.4285802489785,16.0,False,"SOC floor violated (min 0.005, unmet 625 Wh); did not refill (end SOC 0.413); FLAG MJ-26x15EL: shaft power table 43.1 W vs similarity 30.2 W (30%) at 1428 rpm, 11.10 m/s; FLAG MJ-26x15EL: shaft power table 43.0 W vs similarity 31.8 W (26%) at 1458 rpm, 11.29 m/s"
6.0,0.3,2.0,0.34,0.4,0.0,0.12,0.78,1.56,1.56,0.21885521885521886,1.9610682693119974,4.94171750719903,0.8007485189752389,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.790390916642075,1.4003999999999999,25.706940874035993,1.4122444940770693,9.942744771363138,11.931293725635765,12.129074375764926,115.04808603694711,117.24375076219937,5.708506840523493,0.0030665104163882483,0.3323257333148836,-625.6533416178224,581.2948793521568,0.14555813334841022,1557.4545857355315,2657.9874944470143,16.333333333333336,False,"SOC floor violated (min 0.003, unmet 581 Wh); did not refill (end SOC 0.332); FLAG 20x15E: (11.93 m/s, 1851 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (12.13 m/s, 1883 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.6,0.34,0.6,0.0,0.216,0.65,1.3,1.3,0.21885521885521889,0.944895399967402,5.320153060963946,0.9866667330849903,2,one_per_bay,True,23+23+20+10,4,76,20,23,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.678335737516148,1.5335999999999999,16.301512780386023,0.6201599942605839,9.451690428933183,11.34202851471982,11.530041133050128,118.07071563774912,120.20606743132907,5.547116809131576,0.007626692066219463,0.3473457102634144,-625.9419700527068,625.9419700527068,0.16669491624161262,1599.5479529175732,2730.068205723425,16.333333333333336,False,"SOC floor violated (min 0.008, unmet 626 Wh); did not refill (end SOC 0.347); FLAG 20x15E: (11.34 m/s, 1818 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.53 m/s, 1849 rpm) not on the map; used C_T(J) similarity"
5.5,0.3,1.2,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,0.9380540208103677,5.0634501578779,0.4772910983621723,2,one_per_bay,True,21+21+20+10,4,72,20,21,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.098753677516148,1.3980000000000001,21.63805436337625,0.6369040965036423,9.627068388036136,11.552482065643362,11.743983294771526,110.86471026189702,112.96758792165272,5.989361208278913,0.002804731313602921,0.3316527443363902,-626.3034489710471,521.5562268268477,0.24430400063870886,1515.36121855349,2556.8751083436487,16.333333333333336,False,"SOC floor violated (min 0.003, unmet 522 Wh); did not refill (end SOC 0.332); FLAG 20x15E: (11.55 m/s, 1806 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.74 m/s, 1837 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.8,0.28,0.6,0.5,0.216,1.6400000000000001,1.56,1.56,0.2006172839506173,0.9870506431505183,5.419549298864659,1.2779300183302065,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,11.143414558222222,1.67616,14.91504390988927,0.679838641101425,9.235600966739609,11.08272116008753,11.266435336156523,120.63116662997503,123.36725962281254,13.28482187649703,0.00013185980522623965,0.4515068911752363,-626.3516049809059,626.3516049809059,0.17587916516985774,1767.9214216457385,2797.492758560893,15.833333333333332,False,"SOC floor violated (min 0.000, unmet 626 Wh); did not refill (end SOC 0.452); FLAG MJ-26x15EL: shaft power table 43.5 W vs similarity 30.8 W (29%) at 1430 rpm, 11.08 m/s; FLAG MJ-26x15EL: shaft power table 43.4 W vs similarity 32.4 W (25%) at 1460 rpm, 11.27 m/s"
5.0,0.36,1.1,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.865326449062359,5.248970763363296,0.8004203725133221,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.150255817442075,1.42848,17.50112007168459,0.5985070546401188,9.548060558141284,11.45767266976954,11.6476022785533,115.69251081818892,117.79869886915334,5.894667502113092,0.0064409143169012004,0.33146007612218287,-626.4895664659713,595.1709286739905,0.09931245776891254,1557.4545857355315,2672.7677013606003,16.333333333333336,False,"SOC floor violated (min 0.006, unmet 595 Wh); did not refill (end SOC 0.331); FLAG 20x15E: (11.46 m/s, 1817 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.65 m/s, 1849 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.0,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.7866604082385081,5.248864856902042,0.6926190189981929,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.078797999842076,1.42848,17.50112007168459,0.5440973224001079,9.514392015839078,11.417270419006893,11.60653029459941,115.14693109513196,117.24344033715383,5.924901283843613,0.0020486494554447336,0.33130927749739675,-626.6352379375148,581.9373463616047,0.1455840021022053,1557.4545857355315,2659.599583805315,16.333333333333336,False,"SOC floor violated (min 0.002, unmet 582 Wh); did not refill (end SOC 0.331); FLAG 20x15E: (11.42 m/s, 1812 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.61 m/s, 1843 rpm) not on the map; used C_T(J) similarity"
5.0,0.3,1.3,0.34,0.4,0.5,0.12,1.6400000000000001,1.56,1.56,0.21885521885521886,1.1813763889910562,5.20071614388795,0.9779603981397266,2,one_per_bay,True,24+20+20+12,4,76,24,20,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.153128399595921,1.3452,18.584597085935176,0.8232507241669016,9.840570178737275,11.80868421448473,12.004432412024498,118.19122162368299,120.33269096969556,6.0043631099500185,0.006406058334303936,0.34515593972747416,-626.7659374192914,626.7659374192914,0.15614295471107198,1599.5479529175732,2733.007250621146,16.333333333333336,False,"SOC floor violated (min 0.006, unmet 627 Wh); did not refill (end SOC 0.345); FLAG 20x15E: (11.81 m/s, 1853 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (12.00 m/s, 1885 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.45,0.34,0.6,0.0,0.216,0.845,1.69,1.69,0.21885521885521889,1.0741383131187887,5.3392867660467624,1.2001959492647098,2,one_per_bay,True,26+20+20+13,4,79,26,20,13,A40-10L-V2-kv1100-6.7PG,20x15E,10.714299895991244,1.56168,16.00840120895446,0.74657767600355,9.38209071666214,11.258508859994567,11.445137003850437,119.27434067396078,121.43073292195373,5.4906128709049575,0.0027407529014946714,0.3834247567623006,-627.400740876648,627.400740876648,0.2213907178957323,1662.6880036906352,2759.4759154510193,16.166666666666668,False,"SOC floor violated (min 0.003, unmet 627 Wh); did not refill (end SOC 0.383); FLAG 20x15E: (11.26 m/s, 1817 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.45 m/s, 1848 rpm) not on the map; used C_T(J) similarity"
5.0,0.3,1.45,0.34,0.6,0.5,0.18,1.6400000000000001,1.56,1.56,0.21885521885521886,1.2490677229686555,5.226343748256467,1.0887363429526498,2,one_per_bay,True,24+21+21+12,4,78,24,21,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.375182567235179,1.3968,17.898052691867125,0.866395514729117,9.762128355061371,11.714554026073644,11.908741862240303,119.02667218841391,121.19439082020224,5.837764613184768,0.0027889409926878765,0.3685015973551284,-627.9815776294164,627.9815776294164,0.1101919884671112,1641.6413200996146,2753.6205951376196,16.166666666666668,False,"SOC floor violated (min 0.003, unmet 628 Wh); did not refill (end SOC 0.369); FLAG 20x15E: (11.71 m/s, 1849 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.91 m/s, 1881 rpm) not on the map; used C_T(J) similarity"
5.5,0.3,1.3,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,1.016225189211232,5.063214583685032,0.5575002832328879,2,one_per_bay,True,21+21+20+10,4,72,20,21,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.172751202900765,1.3980000000000001,21.63805436337625,0.689979437878946,9.662274664419686,11.594729597303623,11.786931148163049,111.50396796403574,113.61915119692503,5.957165538948649,0.005647293718992363,0.329516011663433,-628.3675327331237,534.8446102599785,0.1796115918005962,1515.36121855349,2572.311635922337,16.333333333333336,False,"SOC floor violated (min 0.006, unmet 535 Wh); did not refill (end SOC 0.330); FLAG 20x15E: (11.59 m/s, 1812 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.79 m/s, 1843 rpm) not on the map; used C_T(J) similarity"
5.0,0.3,1.6,0.34,0.6,0.5,0.18,1.5750000000000002,1.3,1.3,0.21885521885521889,1.1604437014858144,5.221106907217826,0.9862011147873104,2,one_per_bay,True,23+23+20+10,4,76,20,23,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.40969789501615,1.389,17.998560115190784,0.7716727295236349,9.805769788505954,11.766923746207144,11.961979695885482,118.634897821662,120.78100805646223,5.839106932675848,0.0019131388383539383,0.3372313199758801,-629.7981115128803,629.7981115128803,0.1187831974805166,1599.5479529175732,2743.6910595200247,16.333333333333336,False,"SOC floor violated (min 0.002, unmet 630 Wh); did not refill (end SOC 0.337); FLAG 20x15E: (11.77 m/s, 1852 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.96 m/s, 1884 rpm) not on the map; used C_T(J) similarity"
5.5,0.3,2.0,0.34,0.6,0.0,0.18,0.78,1.56,1.56,0.21885521885521886,1.8352046991665136,5.0713090726568835,1.0261634198846632,2,one_per_bay,True,24+20+20+12,4,76,24,20,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.824026459842075,1.4136,21.39926428975665,1.2991610438590013,9.911626025688474,11.893951230826168,12.09111286820862,118.65997744433203,120.84307533028745,5.6576698717255836,0.0016559708930359383,0.3364993763952941,-629.9725712387211,629.9725712387211,0.11361092466174819,1599.5479529175732,2744.5765424562887,16.333333333333336,False,"SOC floor violated (min 0.002, unmet 630 Wh); did not refill (end SOC 0.336); FLAG 20x15E: (11.89 m/s, 1862 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (12.09 m/s, 1894 rpm) not on the map; used C_T(J) similarity"
5.0,0.3,1.3,0.34,0.4,0.5,0.12,1.6724999999999999,1.69,1.69,0.21885521885521889,1.2703298137533974,5.20559531076421,1.0534025807649017,2,one_per_bay,True,26+19+19+13,4,77,26,19,13,A40-10L-V2-kv1100-6.7PG,20x15E,10.197230372558884,1.3510499999999999,18.504126420191703,0.899942218489601,9.840545132437503,11.808654158925004,12.004401858244856,119.01937556316568,121.18409616614453,5.973108044636144,0.0005917703798010675,0.34937729688926944,-630.044656775573,630.044656775573,0.21919077433399772,1620.5946365085945,2753.0612048054795,16.333333333333336,False,"SOC floor violated (min 0.001, unmet 630 Wh); did not refill (end SOC 0.349); FLAG 20x15E: (11.81 m/s, 1856 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (12.00 m/s, 1888 rpm) not on the map; used C_T(J) similarity"
5.5,0.3,1.8,0.34,0.6,0.0,0.18,0.845,1.69,1.69,0.21885521885521889,1.7700292872574648,5.07553420119981,1.0247400494058991,2,one_per_bay,True,26+18+18+13,4,75,26,18,13,A40-10L-V2-kv1100-6.7PG,20x15E,10.698520850405037,1.4214,21.281834810749967,1.2737785255772065,9.826921032487327,11.792305238984792,11.987781928296089,117.52281057918661,119.66903446092455,5.696648211647436,0.00038030692785854213,0.3273303026066403,-630.4789276819854,614.7875607798744,0.382916428441824,1578.501269326552,2717.001836993794,16.333333333333336,False,"SOC floor violated (min 0.000, unmet 615 Wh); did not refill (end SOC 0.327); FLAG 20x15E: (11.79 m/s, 1850 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.99 m/s, 1881 rpm) not on the map; used C_T(J) similarity"
6.0,0.3,1.8,0.34,0.4,0.0,0.12,0.65,1.3,1.3,0.21885521885521889,1.5198279087167978,4.932109736154501,0.6133733382532413,2,one_per_bay,True,21+21+20+10,4,72,20,21,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.52508274751615,1.377,26.143790849673202,1.0500192415337253,9.902834985922071,11.883401983106486,12.08038874950509,112.24828614426697,114.39589384252615,5.853351836174941,0.007479651115542569,0.3254105602342297,-632.3333988137341,548.9153512855797,0.11488303800050303,1515.36121855349,2590.423859815722,16.333333333333336,False,"SOC floor violated (min 0.007, unmet 549 Wh); did not refill (end SOC 0.325); FLAG 20x15E: (11.88 m/s, 1837 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (12.08 m/s, 1869 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,0.8,0.34,0.6,0.0,0.216,0.5780997695863748,1.1561995391727495,0.0,0.2569332308093799,0.49999999999999994,5.312083762403647,-0.10116225051479244,2,one_per_bay,True,24+24+16+8,4,72,16,24,8,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,9.97136921260576,1.523246366820438,16.41231552856678,0.30397163911558234,9.164443037704004,10.997331645244804,11.179630350858693,110.7039088539663,114.25583475020319,7.415858329086553,0.00441533358550914,0.3234145667794635,-634.2615284910382,520.6719720469871,0.12655462902741613,1515.36121855349,2564.125244366355,16.333333333333336,False,"SOC floor violated (min 0.004, unmet 521 Wh); did not refill (end SOC 0.323); FLAG MJ-21x14EL: thrust table 2.04 N vs similarity 0.00 N (100%) at 1663 rpm, 11.00 m/s; FLAG MJ-21x14EL: thrust table 2.05 N vs similarity 0.00 N (100%) at 1710 rpm, 11.18 m/s"
5.0,0.3,1.3,0.34,1.0,1.0,0.3,2.5,1.56,1.56,0.21885521885521886,0.9863075196408534,5.38576121916633,1.0260400906809046,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.525360664211306,1.5,16.666666666666668,0.6777773882559164,9.488260869885279,11.385913043862335,11.57465311982666,121.6155321051507,123.80509411893564,5.623100906681888,0.009136656041738562,0.5272202153066481,-635.3917997204697,635.3917997204697,0.4005856722821654,1852.1081560098207,2817.019120638497,15.666666666666668,False,"SOC floor violated (min 0.009, unmet 635 Wh); did not refill (end SOC 0.527); FLAG 20x15E: (11.39 m/s, 1835 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.57 m/s, 1866 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,0.9,0.34,0.4,0.5,0.144,1.5372888714998307,1.1491554859993232,0.0,0.2553678856981423,0.5,5.380382506806166,-0.008063538827810302,2,one_per_bay,True,24+24+16+8,4,72,16,24,8,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.156670807509524,1.5920543962439633,15.70298104071128,0.3020661859790965,9.047122902249678,10.856547482699613,11.036512461239441,111.38526512415676,114.80074089515502,7.209246603818495,0.006797939172263142,0.321321862972932,-636.2830803681477,534.2011833189206,0.38118846919290894,1515.3612185534903,2579.4316772240963,16.333333333333336,False,"SOC floor violated (min 0.007, unmet 534 Wh); did not refill (end SOC 0.321); FLAG MJ-21x14EL: thrust table 2.11 N vs similarity 0.00 N (100%) at 1654 rpm, 10.86 m/s; FLAG MJ-21x14EL: thrust table 2.12 N vs similarity 0.00 N (100%) at 1700 rpm, 11.04 m/s"
5.0,0.3,1.2,0.34,1.0,1.0,0.3,2.5,1.69,1.69,0.21885521885521889,0.9863075196408533,5.385680488762966,1.0419068194296641,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10L-V2-kv1100-6.7PG,20x15E,10.468829396405038,1.5,16.666666666666668,0.6893966947815955,9.462746039694702,11.355295247633642,11.543527783696351,121.51896761451624,123.71306941216775,5.642446042665089,0.008078925475143089,0.5093508433333238,-636.6363055573684,636.6363055573684,0.2342052883337118,1831.061472418801,2814.739404395483,15.666666666666668,False,"SOC floor violated (min 0.008, unmet 637 Wh); did not refill (end SOC 0.509); FLAG 20x15E: (11.36 m/s, 1832 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.54 m/s, 1863 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.45,0.34,1.0,1.0,0.36,2.5,1.56,1.56,0.21885521885521886,0.7639668287816438,5.608413781562241,1.1490464312833486,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,11.163726687565308,1.7999999999999998,13.888888888888891,0.5106699776024931,8.920354178467855,10.704425014161426,10.881868314715732,121.83494462769022,124.28166176098294,12.920804816812364,0.007029190811834096,0.5211445531549899,-636.8576950871471,636.8576950871471,0.3211577319409488,1852.1081560098207,2824.4279805086517,15.666666666666668,False,"SOC floor violated (min 0.007, unmet 637 Wh); did not refill (end SOC 0.521); FLAG MJ-26x15EL: shaft power table 45.0 W vs similarity 32.1 W (29%) at 1409 rpm, 10.70 m/s; FLAG MJ-26x15EL: shaft power table 44.9 W vs similarity 33.2 W (26%) at 1436 rpm, 10.88 m/s"
5.0,0.36,1.3,0.28,0.6,0.5,0.216,1.5750000000000002,1.3,1.3,0.20061728395061726,0.600200554515594,5.4118365837548525,0.6057460492877222,2,one_per_bay,True,26+26+20,3,72,20,26,0,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.402738306020892,1.6668,14.998800095992321,0.3974864184312791,8.94840936809876,10.738091241718513,10.916092614894845,111.00434253964774,114.24892733958454,6.984829822278696,0.0012184164110926824,0.32026757407843204,-637.3015234402346,522.5240708244714,0.12713024657897046,1515.36121855349,2568.9793710843906,16.333333333333336,False,"SOC floor violated (min 0.001, unmet 523 Wh); did not refill (end SOC 0.320); FLAG MJ-21x14EL: thrust table 2.14 N vs similarity 0.00 N (100%) at 1642 rpm, 10.74 m/s; FLAG MJ-21x14EL: thrust table 2.15 N vs similarity 0.00 N (100%) at 1686 rpm, 10.92 m/s"
5.5,0.3,1.45,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,1.1334819418125277,5.062857922884963,0.6570718482133238,2,one_per_bay,True,21+21+20+10,4,72,20,21,10,A40-10L-V2-kv1100-6.7PG,20x15E,10.285817096481667,1.3980000000000001,21.63805436337625,0.7695924499419012,9.715822365185605,11.658986838222726,11.852253557636102,112.54966703644156,114.68545865053198,5.908222895090769,0.004299409012910715,0.32001327611395924,-637.5471752739154,550.8482273366855,0.09075263733335011,1515.36121855349,2597.5664112492977,16.333333333333336,False,"SOC floor violated (min 0.004, unmet 551 Wh); did not refill (end SOC 0.320); FLAG 20x15E: (11.66 m/s, 1821 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.85 m/s, 1852 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.2,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.9439924898862097,5.249078503379136,0.8902564147737044,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.223470665442074,1.42848,17.50112007168459,0.6529167868801294,9.582434259815011,11.498921111778014,11.689534480752817,116.32144771647468,118.43876116234294,5.863590667864568,0.00014646032265147602,0.31998522883718983,-637.5742689432747,599.1883256583152,0.31692523813525614,1557.4545857355315,2687.594596039387,16.5,False,"SOC floor violated (min 0.000, unmet 599 Wh); did not refill (end SOC 0.320); FLAG 20x15E: (11.50 m/s, 1823 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.69 m/s, 1854 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,0.9,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,0.7529635218490233,5.259774881000867,0.6789925718580119,2,one_per_bay,True,26+17+17+13,4,73,26,17,13,A40-10L-V2-kv1100-6.7PG,20x15E,10.052789140405038,1.44252,17.330782242187283,0.529047013234867,9.455752974186343,11.346903569023612,11.534996999328863,115.29199830291677,117.37745786523969,5.911754738604733,0.008174201233840356,0.31964226172404486,-637.9055751745726,594.7186039661023,0.2227723809156323,1536.4079021445107,2662.6489059874175,16.5,False,"SOC floor violated (min 0.008, unmet 595 Wh); did not refill (end SOC 0.320); FLAG 20x15E: (11.35 m/s, 1808 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.53 m/s, 1839 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.45,0.28,1.0,1.0,0.36,2.5,1.69,1.69,0.2006172839506173,0.7586615035817711,5.608385078995238,1.1818043531386375,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,11.142371777352064,1.7999999999999998,13.888888888888891,0.5248144299006092,8.911818294661803,10.694181953594162,10.87145545871598,121.73507353767448,124.1573750090615,12.93710728132936,0.005964560538818112,0.5035362156681,-638.0780195243045,638.0780195243045,0.1971798219259,1831.061472418801,2821.827610499095,15.666666666666668,False,"SOC floor violated (min 0.006, unmet 638 Wh); did not refill (end SOC 0.504); FLAG MJ-26x15EL: shaft power table 45.0 W vs similarity 32.1 W (29%) at 1408 rpm, 10.69 m/s; FLAG MJ-26x15EL: shaft power table 44.9 W vs similarity 33.1 W (26%) at 1435 rpm, 10.87 m/s"
5.0,0.36,1.6,0.34,0.6,0.0,0.216,0.78,1.56,1.56,0.21885521885521886,1.107032515103985,5.3330405313019,1.1990635083793593,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.794847309442074,1.55232,16.104926819212533,0.7571196503371538,9.445639761061932,11.334767713274317,11.522659971980316,119.83064878670092,122.01144468300936,5.474407208058592,0.00996065277114125,0.4029493367759186,-638.9100890585835,638.9100890585835,0.35319701785525837,1683.7346872816554,2773.018472068586,16.166666666666668,False,"SOC floor violated (min 0.010, unmet 639 Wh); did not refill (end SOC 0.403); FLAG 20x15E: (11.33 m/s, 1824 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.52 m/s, 1856 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.6,0.28,0.4,0.5,0.144,1.6724999999999999,1.69,1.69,0.2006172839506173,0.9952726461030891,5.405074289460334,1.227676768116598,2,one_per_bay,True,26+21+21+13,4,81,26,21,13,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,10.891065004188272,1.62126,15.420105350159753,0.6999944681755393,9.283731984496065,11.140478381395278,11.325149977593433,120.22528655698338,123.00415155871099,13.646600551054043,0.00813146160161734,0.41058726504606563,-639.6811312133216,639.6811312133216,0.09429103706932196,1704.7813708726767,2787.637797381427,16.0,False,"SOC floor violated (min 0.008, unmet 640 Wh); did not refill (end SOC 0.411); FLAG MJ-26x15EL: shaft power table 43.2 W vs similarity 30.5 W (29%) at 1433 rpm, 11.14 m/s; FLAG MJ-26x15EL: shaft power table 43.1 W vs similarity 32.1 W (25%) at 1464 rpm, 11.33 m/s"
5.0,0.36,1.3,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,1.0226585307100606,5.249187442119953,0.9662724815576869,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,20x15E,10.29803707528823,1.42848,17.50112007168459,0.7073265191201403,9.61731622871026,11.540779474452313,11.73208671404781,117.01413364214073,119.144204145228,5.831962634264452,0.0031740374609486952,0.31770734738930567,-639.7747024219307,613.5818009305744,0.21216438955838868,1557.4545857355315,2704.3147361845295,16.5,False,"SOC floor violated (min 0.003, unmet 614 Wh); did not refill (end SOC 0.318); FLAG 20x15E: (11.54 m/s, 1829 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.73 m/s, 1860 rpm) not on the map; used C_T(J) similarity"
5.0,0.36,1.8,0.34,0.6,0.5,0.216,1.6400000000000001,1.56,1.56,0.21885521885521886,1.0767825198005652,5.419598828269777,1.3392751964381717,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,11.180293851151516,1.67616,14.91504390988927,0.7281006305222975,9.25087102107676,11.101045225292111,11.285063152623334,121.26293354212068,124.06077195606467,13.253164379977129,0.004440189047523357,0.45016615602351,-640.6211270661336,640.6211270661336,0.11808647073218026,1767.9214216457385,2813.1594187247783,15.833333333333332,False,"SOC floor violated (min 0.004, unmet 641 Wh); did not refill (end SOC 0.450); FLAG MJ-26x15EL: shaft power table 43.7 W vs similarity 31.1 W (29%) at 1434 rpm, 11.10 m/s; FLAG MJ-26x15EL: shaft power table 43.6 W vs similarity 32.7 W (25%) at 1464 rpm, 11.29 m/s"
5.0,0.36,1.6,0.28,1.0,1.0,0.36,2.5,1.56,1.56,0.2006172839506173,0.7727480566986742,5.608516385211088,1.1849373645677357,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,11.240399722222222,1.7999999999999998,13.888888888888891,0.526146572104019,8.95093448143993,10.741121377727916,10.919172980349915,122.4306648142244,124.91621522458743,12.861628302925174,0.0012645975613152349,0.5100918161925274,-640.78275575492,640.78275575492,0.25513426073951706,1852.1081560098207,2839.0488756277528,15.666666666666668,False,"SOC floor violated (min 0.001, unmet 641 Wh); did not refill (end SOC 0.510); FLAG MJ-26x15EL: shaft power table 45.1 W vs similarity 32.3 W (28%) at 1413 rpm, 10.74 m/s; FLAG MJ-26x15EL: shaft power table 45.0 W vs similarity 33.4 W (26%) at 1441 rpm, 10.92 m/s"
5.0,0.36,1.6,0.34,0.4,0.5,0.144,1.6400000000000001,1.56,1.56,0.21885521885521886,1.009723409394065,5.399378966571234,1.2002935528498062,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,10.883975297151515,1.6142400000000001,15.487164238279313,0.686662336240601,9.300867861660397,11.161041433992475,11.346053896320058,120.10844625913862,122.91855652726929,13.674432481140665,0.0071931290036906115,0.3930728762256639,-640.8428121016452,640.8428121016452,0.22829932202735154,1683.7346872816554,2784.6152406529986,16.166666666666668,False,"SOC floor violated (min 0.007, unmet 641 Wh); did not refill (end SOC 0.393); FLAG MJ-26x15EL: shaft power table 43.1 W vs similarity 30.4 W (29%) at 1434 rpm, 11.16 m/s; FLAG MJ-26x15EL: shaft power table 43.0 W vs similarity 32.1 W (25%) at 1465 rpm, 11.35 m/s"
