span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
4.5,0.3,1.6,0.34,0.6,0.5,0.18,1.4500000000000002,1.3,1.3,0.21885521885521889,1.282017729015589,5.32737788531978,1.2746509519278872,2,one_per_bay,True,20+20+20+10,4,70,20,20,10,22x12E,10.154350899648175,1.254,16.148325358851675,0.8403061092532002,10.780173846187498,12.936208615424997,13.150647368589533,71.8603890758207,73.80989435558624,6.878075734125206,0.07051816111332614,0.7840239814096184,-189.31283395830863,0.0,0.17424577406472488,1540.7512875289729,1623.81947307072,14.166666666666668,False,"SOC floor violated (min 0.071, unmet 0 Wh); did not refill (end SOC 0.784)"
5.5,0.3,1.3,0.34,0.4,0.0,0.12,0.3529443121020869,0.7058886242041738,0.0,0.15686413860488777,0.5,4.97166450981635,-0.7959949508901971,2,one_per_bay,True,21+21+10,3,52,10,21,0,22x12E,9.42683400064827,1.2185299761783757,24.8249945355237,0.31826631974748937,10.536909993900704,12.644291992680843,12.853891751788451,55.68907953337096,57.09827160894611,7.501552987004204,0.2759117762597994,0.7840169245115021,-189.31965092188898,0.0,0.15301001651562984,1144.5580993072372,1230.1600988648033,14.333333333333332,False,did not refill (end SOC 0.784)
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.8852044271199989,5.069957021835981,0.477571654452114,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,19x10E,10.830853970211376,1.6804799999999998,21.422450728363327,0.6267156108215878,9.617520603983138,11.541024724779765,11.732336029799374,91.14907503625753,94.28182499588127,2.91577553104338,0.0036642255977288353,0.8026489008916575,-189.66035807259397,185.93170433649533,0.492954915855595,1848.901545034769,2097.599987983252,14.416666666666666,False,"SOC floor violated (min 0.004, unmet 186 Wh); did not refill (end SOC 0.803)"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.7622593677977768,5.057508614111314,0.22729974964078137,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,19x10E,10.71307009868545,1.6524,21.78649237472767,0.5179051271452908,9.646012701043222,11.575215241251867,11.767093309837238,89.45192063046856,92.55839506903841,2.9565945338765602,0.0063153599985541565,0.7813497961875013,-191.8960968828737,167.76044383334147,0.3943219890158514,1804.8800796767975,2056.3576022976545,14.5,False,"SOC floor violated (min 0.006, unmet 168 Wh); did not refill (end SOC 0.781)"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.89,1.56,1.56,0.21885521885521886,0.9994199088448985,5.035830909964875,0.5232576268809641,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,19x10E,10.706295997534452,1.6001999999999998,22.49718785151856,0.711059761387547,9.798981535475209,11.75877784257025,11.9536987606121,92.96851251153774,96.40837318654542,2.9479837708490146,0.0020753251568852195,0.8622744359087912,-202.73052410868794,202.73052410868794,0.27722928417852916,1936.9444757507108,2144.49628680198,14.333333333333332,False,"SOC floor violated (min 0.002, unmet 203 Wh); did not refill (end SOC 0.862)"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,0.943749693463914,5.076681429875987,0.5727561135147365,2,one_per_bay,True,26+23+23+13,4,85,26,23,13,19x10E,10.889745905974339,1.6945200000000002,21.244954323348203,0.6790348859817393,9.603598008787051,11.524317610544461,11.715351967900956,92.05966237877327,95.17073710336933,2.8955855056487874,0.00954122927663177,0.8207104462504553,-202.9599778329559,202.9599778329559,0.09702720229352242,1870.9122777137547,2119.5056194283193,14.333333333333332,False,"SOC floor violated (min 0.010, unmet 203 Wh); did not refill (end SOC 0.821)"
6.0,0.36,1.6,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.9381653757511099,5.056844479774157,0.46781894712145045,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,19x10E,10.935853243146989,1.6524,21.78649237472767,0.6374216949480503,9.745793226257291,11.69495187150875,11.88881476999782,92.03178649177079,95.36288507460608,2.888556370697278,0.0066005161925583155,0.7548721944153849,-217.47346019473818,205.89492474290813,0.12923053888046235,1804.8800796767975,2120.4083123394407,14.5,False,"SOC floor violated (min 0.007, unmet 206 Wh); did not refill (end SOC 0.755)"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.9225,1.69,1.69,0.21885521885521889,1.0759020188338344,5.038320525694493,0.609998035366742,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,19x10E,10.766471032497416,1.60605,22.41524236480807,0.778319666098801,9.808567983196935,11.770281579836322,11.96539319108276,94.21855719935009,97.72811504617081,2.9261940883277187,0.006865625435977664,0.9154431267199834,-219.6803424584481,219.6803424584481,0.5291710256511758,2002.976673787667,2175.463561790911,14.25,False,"SOC floor violated (min 0.007, unmet 220 Wh); did not refill (end SOC 0.915)"
4.5,0.3,1.3,0.34,0.4,0.5,0.12,1.5150000000000001,1.56,1.56,0.21885521885521886,1.2996883824067746,5.315501396920576,1.2574067222092216,2,one_per_bay,True,24+16+16+12,4,68,24,16,12,22x12E,9.892342496458715,1.2177,16.62971175166297,0.8928578973863665,10.797615750254042,12.95713890030485,13.171924607072754,71.35131546165472,73.30284528217082,7.066115464432252,0.07444680672721998,0.7515147362178223,-220.71676481358367,0.0,0.34955069766987157,1496.7298221710028,1611.2963593447043,14.333333333333332,False,"SOC floor violated (min 0.074, unmet 0 Wh); did not refill (end SOC 0.752)"
4.5,0.3,1.3,0.34,0.4,0.5,0.12,1.4500000000000002,1.3,1.3,0.21885521885521889,1.1011829220713347,5.303592651513779,1.0716344785969358,2,one_per_bay,True,20+18+18+10,4,66,20,18,10,22x12E,9.804211612532791,1.2060000000000002,16.7910447761194,0.7256823194055185,10.801426967849292,12.96171236141915,13.176573880763067,69.60977689661361,71.49896361977414,7.143041022919149,0.09643539312664944,0.7502317626596513,-221.95611727077682,0.0,0.2805890655781932,1452.7083568130333,1568.8967838426147,14.333333333333332,False,"SOC floor violated (min 0.096, unmet 0 Wh); did not refill (end SOC 0.750)"
