span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,n_packs,cells_per_string,string_plan,n_strings,n_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.36,1.3,0.34,0.4,0.0,0.144,0.4282951994852384,3,mixed,25+25,2,50,18x12E,11.05331706035853,1.4785117630888114,20.459762820421293,0.31231632328595216,10.358154178279383,12.429785013935259,12.635828970068843,87.04655606963176,89.34704090240405,3.206064242595046,0.17561659863990434,0.30422781617995004,-979.1938943552523,0.0,0.15865082563641525,1100.5366339492666,1985.604153639363,16.833333333333332,False,"SOC floor violated (min 0.176, unmet 0 Wh); did not refill (end SOC 0.304)"
4.0,0.52,1.6,0.28,0.6,0.0,0.312,0.5324707978642856,2,mixed,29+29+29+8+3,5,98,19x10E,11.368418185146721,1.7747539259557716,9.01533433226998,0.26936160897306755,9.588030277823584,11.505636333388301,11.696361018111956,145.9280280935587,150.67174799477098,2.562002737331353,0.00628140040749044,0.5721720717872321,-979.3304463216685,979.3304463216685,0.4979390449856851,2157.0518025405627,3421.013053438654,15.833333333333332,False,"SOC floor violated (min 0.006, unmet 979 Wh); did not refill (end SOC 0.572)"
4.0,0.52,1.6,0.34,0.6,0.0,0.312,0.5324707978642856,2,mixed,29+29+29+8+3,5,98,19x10E,11.368418185146721,1.7747539259557716,9.01533433226998,0.26936160897306755,9.588030277823584,11.505636333388301,11.696361018111956,145.9280280935587,150.67174799477098,2.562002737331353,0.00628140040749044,0.5721720717872321,-979.3304463216685,979.3304463216685,0.4979390449856851,2157.0518025405627,3421.013053438654,15.833333333333332,False,"SOC floor violated (min 0.006, unmet 979 Wh); did not refill (end SOC 0.572)"
4.0,0.4,1.6,0.28,1.0,1.0,0.4,2.0,2,mixed,29+29+21+7+4,5,90,19x10E,10.908985863988303,1.6,10.0,0.2769230769230769,9.891921185384,11.870305422460799,12.06707509200985,144.22501232111497,149.78725024449207,2.68907949237906,0.002865655651742873,0.4316958139172735,-982.2455014618935,982.2455014618935,0.39658918443646485,1980.9659411086802,3384.50763961294,16.25,False,"SOC floor violated (min 0.003, unmet 982 Wh); did not refill (end SOC 0.432)"
4.0,0.36,1.3,0.28,0.4,0.5,0.144,1.2132812680256477,3,mixed,20+20+12,3,52,22x12E,10.851763803313917,1.2700687538935398,12.597743193783947,0.29119894814883723,11.073502286033268,13.288202743239921,13.508476373077661,88.8924469146103,91.53077785479401,6.356602687664644,0.1614437894496791,0.30198274678775566,-982.446999904542,0.0,0.11789484569898434,1144.5580993072374,2032.7664861786632,16.666666666666664,False,"SOC floor violated (min 0.161, unmet 0 Wh); did not refill (end SOC 0.302)"
4.0,0.36,1.3,0.34,0.4,0.5,0.144,1.2132812680256477,3,mixed,20+20+12,3,52,22x12E,10.851763803313917,1.2700687538935398,12.597743193783947,0.29119894814883723,11.073502286033268,13.288202743239921,13.508476373077661,88.8924469146103,91.53077785479401,6.356602687664644,0.1614437894496791,0.30198274678775566,-982.446999904542,0.0,0.11789484569898434,1144.5580993072374,2032.7664861786632,16.666666666666664,False,"SOC floor violated (min 0.161, unmet 0 Wh); did not refill (end SOC 0.302)"
4.0,0.4,1.6,0.34,1.0,1.0,0.4,2.0,2,mixed,29+29+21+4+4,5,87,19x10E,10.884985863988303,1.6,10.0,0.2769230769230769,9.881033975983465,11.857240771180157,12.053793872829411,143.57827600067083,149.08684406598374,2.6971089469027856,0.0008630231082238544,0.3828671526411654,-983.8574878065704,983.8574878065704,0.25942869141787384,1914.9337430717253,3367.651931844709,16.416666666666668,False,"SOC floor violated (min 0.001, unmet 984 Wh); did not refill (end SOC 0.383)"
4.0,0.3,1.3,0.28,0.6,0.5,0.18,1.1828288891427603,3,mixed,20+20+10,3,50,22x12E,10.470212881597421,1.1019394666971312,14.519853842749795,0.2984737730756048,11.677431711781953,14.012918054138343,14.245205022063645,87.03457401279971,90.07662123714971,6.628815682216089,0.17563182852339027,0.3008083543406854,-984.1486945603468,0.0,0.09588183422478616,1100.5366339492666,1990.6311147483702,16.833333333333332,False,"SOC floor violated (min 0.176, unmet 0 Wh); did not refill (end SOC 0.301)"
4.0,0.3,1.3,0.34,0.6,0.5,0.18,1.1828288891427603,3,mixed,20+20+10,3,50,22x12E,10.470212881597421,1.1019394666971312,14.519853842749795,0.2984737730756048,11.677431711781953,14.012918054138343,14.245205022063645,87.03457401279971,90.07662123714971,6.628815682216089,0.17563182852339027,0.3008083543406854,-984.1486945603468,0.0,0.09588183422478616,1100.5366339492666,1990.6311147483702,16.833333333333332,False,"SOC floor violated (min 0.176, unmet 0 Wh); did not refill (end SOC 0.301)"
5.5,0.4,1.3,0.34,0.4,0.0,0.16000000000000003,0.4794418001213123,3,mixed,27+27+21,3,75,16x12E,11.705579586906154,1.655066032029115,18.277216385689112,0.3082756661455511,10.07481888521315,12.089782662255779,12.29019052496086,136.52312142486014,112.3698019816801,1.897759187617388,0.006695699473821558,0.29985389449246347,-985.5317068804204,454.8749696173521,2.039250240840886,1650.8049509239008,2991.507231334918,17.166666666666668,False,"SOC floor violated (min 0.007, unmet 455 Wh); did not refill (end SOC 0.300)"
4.5,0.4,1.6,0.34,0.4,0.5,0.16000000000000003,1.351156728492692,3,mixed,29+29+18+1,4,77,18x12E,11.915952943649831,1.5842776148382463,12.781850737736715,0.2919905088944189,10.389560971322497,12.467473165586997,12.67414186429312,116.32013964242915,119.51278285807965,2.8473303098071874,0.005700822396118181,0.2965651307006488,-990.2971256147598,109.42000689242793,0.2368945494365325,1694.8264162818707,2697.4905507448084,15.916666666666666,False,"SOC floor violated (min 0.006, unmet 109 Wh); did not refill (end SOC 0.297)"
4.0,0.4,1.6,0.28,0.4,0.0,0.16000000000000003,0.37011659834047966,3,mixed,19+19+15,3,53,22x12E,10.942640855285376,1.208827983601715,13.23596096139985,0.29384878917107965,11.397963700580219,13.677556440696263,13.9042842429971,90.1351619140733,93.06693448286384,6.314968837266408,0.15070435117282763,0.29502249408137415,-992.5324060760888,0.0,0.13883294080082936,1166.5688319862231,2064.7435514422245,16.666666666666664,False,"SOC floor violated (min 0.151, unmet 0 Wh); did not refill (end SOC 0.295)"
4.0,0.4,1.6,0.34,0.4,0.0,0.16000000000000003,0.37011659834047966,3,mixed,19+19+15,3,53,22x12E,10.942640855285376,1.208827983601715,13.23596096139985,0.29384878917107965,11.397963700580219,13.677556440696263,13.9042842429971,90.1351619140733,93.06693448286384,6.314968837266408,0.15070435117282763,0.29502249408137415,-992.5324060760888,0.0,0.13883294080082936,1166.5688319862231,2064.7435514422245,16.666666666666664,False,"SOC floor violated (min 0.151, unmet 0 Wh); did not refill (end SOC 0.295)"
4.0,0.3,1.6,0.28,1.0,1.0,0.3,2.0,3,mixed,24+24+10,3,58,22x12E,10.934298005972764,1.2,13.333333333333334,0.2942307692307692,11.435450525097277,13.722540630116733,13.950014118713938,94.89121915936418,98.02865510635561,6.29310081719761,0.11331717171775686,0.29034078498892457,-999.3162025510483,0.0,0.09877087602389878,1276.6224953811497,2181.181482422756,16.416666666666668,False,"SOC floor violated (min 0.113, unmet 0 Wh); did not refill (end SOC 0.290)"
4.0,0.3,1.6,0.34,1.0,1.0,0.3,2.0,3,mixed,24+24+10,3,58,22x12E,10.934298005972764,1.2,13.333333333333334,0.2942307692307692,11.435450525097277,13.722540630116733,13.950014118713938,94.89121915936418,98.02865510635561,6.29310081719761,0.11331717171775686,0.29034078498892457,-999.3162025510483,0.0,0.09877087602389878,1276.6224953811497,2181.181482422756,16.416666666666668,False,"SOC floor violated (min 0.113, unmet 0 Wh); did not refill (end SOC 0.290)"
5.0,0.45,1.3,0.28,0.4,0.0,0.18000000000000002,0.5212041727516119,3,mixed,28+28+24,3,80,19x10E,11.946926028609862,1.7157251266429352,14.571098605355347,0.2986414580314265,9.996608426513879,11.995930111816653,12.19478221545076,122.8956794532836,127.84837479557586,2.5330596255829936,0.007241090555196629,0.2895787724339387,-1000.4203587432228,205.11093697752437,0.215160965228326,1760.8586143188277,2869.1178696171305,16.0,False,"SOC floor violated (min 0.007, unmet 205 Wh); did not refill (end SOC 0.290)"
5.0,0.45,1.3,0.34,0.4,0.0,0.18000000000000002,0.5212041727516119,3,mixed,28+28+24,3,80,19x10E,11.946926028609862,1.7157251266429352,14.571098605355347,0.2986414580314265,9.996608426513879,11.995930111816653,12.19478221545076,122.8956794532836,127.84837479557586,2.5330596255829936,0.007241090555196629,0.2895787724339387,-1000.4203587432228,205.11093697752437,0.215160965228326,1760.8586143188277,2869.1178696171305,16.0,False,"SOC floor violated (min 0.007, unmet 205 Wh); did not refill (end SOC 0.290)"
4.5,0.3,1.3,0.34,0.6,0.0,0.18,0.3521334814483306,3,mixed,18+18,2,36,22x12E,10.2817409951879,1.1222560177737997,18.044011062796155,0.3077861190504683,11.46663022304627,13.759956267655523,13.988049981459449,75.31889411080176,77.76476381408818,6.820960175723395,0.2523347585060333,0.2884707276987135,-1002.0259155645641,0.0,0.17069563048249728,792.3863764434724,1701.1057420273237,18.5,False,did not refill (end SOC 0.288)
4.0,0.45,1.3,0.28,0.6,0.0,0.27,0.5098574397874889,3,mixed,25+25+21+7,4,78,19x12E,11.679063486705479,1.531774339161748,10.44540281877021,0.2798751487862705,10.460563110343655,12.552675732412386,12.760756802605364,120.36676805629008,123.69282602186911,3.5056058590250134,0.00677977429499255,0.2871307878403284,-1003.9674884193641,171.85618076327802,0.3107039017175547,1716.837148960857,2795.41089707558,16.0,False,"SOC floor violated (min 0.007, unmet 172 Wh); did not refill (end SOC 0.287)"
4.0,0.45,1.3,0.34,0.6,0.0,0.27,0.5098574397874889,3,mixed,25+25+21+7,4,78,19x12E,11.679063486705479,1.531774339161748,10.44540281877021,0.2798751487862705,10.460563110343655,12.552675732412386,12.760756802605364,120.36676805629008,123.69282602186911,3.5056058590250134,0.00677977429499255,0.2871307878403284,-1003.9674884193641,171.85618076327802,0.3107039017175547,1716.837148960857,2795.41089707558,16.0,False,"SOC floor violated (min 0.007, unmet 172 Wh); did not refill (end SOC 0.287)"
5.0,0.3,1.3,0.34,0.4,0.5,0.12,1.447071179713179,4,mixed,24+24,2,48,20x13E,11.996895067078029,1.3104728123483722,19.077084060370474,0.3098638298118912,11.462223481165275,13.75466817739833,13.982674232482834,86.80720067490701,89.26259131675305,4.78674392662501,0.37823255092133573,0.4585551604920951,-1007.4314299292722,0.0,0.1509801951598438,1056.5151685912963,1980.3559348038655,17.083333333333336,False,did not refill (end SOC 0.459)
4.0,0.4,1.3,0.34,0.4,0.5,0.16000000000000003,1.2378385233258826,3,mixed,26+26,2,52,22x12E,11.061417461810143,1.417081245598212,11.290813458790572,0.2848378307193081,10.584161685748626,12.700994022898351,12.911533710622079,90.09916354594466,92.46695615025193,6.1752744011458605,0.14747380432174398,0.2833591530454974,-1009.4325872370742,0.0,0.240657923369915,1144.5580993072374,2059.5464214839135,16.75,False,"SOC floor violated (min 0.147, unmet 0 Wh); did not refill (end SOC 0.283)"
4.5,0.36,1.3,0.28,0.6,0.5,0.216,1.3582788216710497,3,mixed,24+24+14,3,62,19x12E,11.316993499313377,1.491592150320631,13.576097189601784,0.29515924272408095,10.434915531443709,12.52189863773245,12.729469527392213,99.27476403798863,101.94028755925568,3.7166967708369163,0.07646032170699987,0.2803294003188917,-1013.822698937926,0.0,0.13795698968470776,1364.6654260970909,2283.252144201553,16.25,False,"SOC floor violated (min 0.076, unmet 0 Wh); did not refill (end SOC 0.280)"
4.5,0.36,1.3,0.34,0.6,0.5,0.216,1.3582788216710497,3,mixed,24+24+14,3,62,19x12E,11.316993499313377,1.491592150320631,13.576097189601784,0.29515924272408095,10.434915531443709,12.52189863773245,12.729469527392213,99.27476403798863,101.94028755925568,3.7166967708369163,0.07646032170699987,0.2803294003188917,-1013.822698937926,0.0,0.13795698968470776,1364.6654260970909,2283.252144201553,16.25,False,"SOC floor violated (min 0.076, unmet 0 Wh); did not refill (end SOC 0.280)"
4.0,0.4,1.6,0.28,0.4,0.5,0.16000000000000003,1.213620883668245,3,mixed,27+27,2,54,22x12E,11.251595962085174,1.4112690120803788,11.337314050716731,0.28508932159267586,10.69671958032656,12.836063496391871,13.048842180899554,92.19692779621434,94.68360026518958,6.072714071340822,0.13048385174116628,0.2781919292465232,-1016.9198945217879,0.0,0.153061939714681,1188.5795646652086,2110.9618652149584,16.666666666666664,False,"SOC floor violated (min 0.130, unmet 0 Wh); did not refill (end SOC 0.278)"
4.0,0.4,1.6,0.34,0.4,0.5,0.16000000000000003,1.213620883668245,3,mixed,27+27,2,54,22x12E,11.251595962085174,1.4112690120803788,11.337314050716731,0.28508932159267586,10.69671958032656,12.836063496391871,13.048842180899554,92.19692779621434,94.68360026518958,6.072714071340822,0.13048385174116628,0.2781919292465232,-1016.9198945217879,0.0,0.153061939714681,1188.5795646652086,2110.9618652149584,16.666666666666664,False,"SOC floor violated (min 0.130, unmet 0 Wh); did not refill (end SOC 0.278)"
4.0,0.36,1.3,0.28,1.0,1.0,0.36,2.0,3,mixed,22+22+14,3,58,22x12E,11.247691623879994,1.44,11.11111111111111,0.2838461538461538,10.587633603128245,12.705160323753892,12.91576907470838,95.92749565130048,98.46555013007298,6.038968654993731,0.10146562154354213,0.2761099721117635,-1019.9366504100547,0.0,0.3124553555968248,1276.6224953811497,2201.5068087619084,16.416666666666668,False,"SOC floor violated (min 0.101, unmet 0 Wh); did not refill (end SOC 0.276)"
4.0,0.36,1.3,0.34,1.0,1.0,0.36,2.0,3,mixed,22+22+14,3,58,22x12E,11.247691623879994,1.44,11.11111111111111,0.2838461538461538,10.587633603128245,12.705160323753892,12.91576907470838,95.92749565130048,98.46555013007298,6.038968654993731,0.10146562154354213,0.2761099721117635,-1019.9366504100547,0.0,0.3124553555968248,1276.6224953811497,2201.5068087619084,16.416666666666668,False,"SOC floor violated (min 0.101, unmet 0 Wh); did not refill (end SOC 0.276)"
5.5,0.3,1.6,0.34,0.4,0.0,0.12,0.31638983679641164,4,mixed,21+21,2,42,22x12E,11.98383348747534,1.211950170623354,24.95977205435866,0.31841690645744386,11.912528431414536,14.295034117697442,14.531997619429195,81.85570839909772,85.09014778044222,5.818475865277666,0.4025254513755943,0.45018342078171586,-1023.6056310497248,0.0,0.13023549046306826,924.4507725173845,1864.7522477117577,17.75,False,did not refill (end SOC 0.450)
4.0,0.4,1.6,0.28,1.0,1.0,0.4,2.0,2,mixed,29+29+21+7+4+4,6,94,19x10E,11.048985863988303,1.6,10.0,0.2769230769230769,9.955192606900475,11.94623112828057,12.144259390217323,148.06799625368362,153.9550996954787,2.6427412611043506,0.005420936675551135,0.47278086493211574,-1029.339896841669,1029.339896841669,0.25912141641761366,2069.008871824622,3479.74755371581,16.166666666666668,False,"SOC floor violated (min 0.005, unmet 1029 Wh); did not refill (end SOC 0.473)"
4.0,0.36,1.6,0.28,1.0,1.0,0.36,2.0,3,mixed,24+24+12,3,60,22x12E,11.4497166135828,1.44,11.11111111111111,0.2838461538461538,10.682295121254535,12.818754145505443,13.031245899295438,98.33860715059868,100.997430718861,5.930523948085959,0.08069501930552016,0.26588783860261667,-1034.7485218648085,0.0,0.13647033825374422,1320.6439607391203,2260.2893170070142,16.416666666666668,False,"SOC floor violated (min 0.081, unmet 0 Wh); did not refill (end SOC 0.266)"
4.0,0.36,1.6,0.34,1.0,1.0,0.36,2.0,3,mixed,24+24+12,3,60,22x12E,11.4497166135828,1.44,11.11111111111111,0.2838461538461538,10.682295121254535,12.818754145505443,13.031245899295438,98.33860715059868,100.997430718861,5.930523948085959,0.08069501930552016,0.26588783860261667,-1034.7485218648085,0.0,0.13647033825374422,1320.6439607391203,2260.2893170070142,16.416666666666668,False,"SOC floor violated (min 0.081, unmet 0 Wh); did not refill (end SOC 0.266)"
5.5,0.3,1.6,0.34,1.0,1.0,0.3,2.75,3,mixed,29+29+12+5,4,75,16x12E,11.946961235189972,1.65,18.333333333333336,0.3083916083916084,10.193778777442734,12.23253453293128,12.435308740681469,118.23197904594589,121.387540202361,1.8364442268925034,0.008974377252071883,0.26543053400984673,-1035.411156219732,153.17314927330855,0.40173310592373324,1650.8049509239008,2742.2860594946023,16.166666666666668,False,"SOC floor violated (min 0.009, unmet 153 Wh); did not refill (end SOC 0.265)"
4.0,0.36,1.6,0.28,0.4,0.5,0.144,1.1916324633003623,3,mixed,21+21+10,3,52,22x12E,11.037677156457322,1.2653926120728782,12.644296993160022,0.2914012812083851,11.188571603435674,13.426285924122809,13.648848507859007,91.1571008966691,93.93647412700567,6.243583853259217,0.13519568265652698,0.2640002289187996,-1037.4836682966593,0.0,0.313791426329742,1144.5580993072374,2087.457648568273,16.916666666666668,False,"SOC floor violated (min 0.135, unmet 0 Wh); did not refill (end SOC 0.264)"
4.0,0.36,1.6,0.34,0.4,0.5,0.144,1.1916324633003623,3,mixed,21+21+10,3,52,22x12E,11.037677156457322,1.2653926120728782,12.644296993160022,0.2914012812083851,11.188571603435674,13.426285924122809,13.648848507859007,91.1571008966691,93.93647412700567,6.243583853259217,0.13519568265652698,0.2640002289187996,-1037.4836682966593,0.0,0.313791426329742,1144.5580993072374,2087.457648568273,16.916666666666668,False,"SOC floor violated (min 0.135, unmet 0 Wh); did not refill (end SOC 0.264)"
5.5,0.36,1.3,0.34,0.4,0.5,0.144,1.6238979058029053,3,mixed,29+29+14,3,72,19x10E,11.88733732697823,1.7367619476534273,17.417470506462536,0.3064059566970607,9.911071177810925,11.893285413373109,12.090436013745512,111.21336811238407,115.49175398253752,2.58706547624834,0.008801351279212662,0.26069865403700215,-1042.2676503003838,52.77856450045867,0.1579601464955568,1584.772752886944,2583.3479216584387,16.0,False,"SOC floor violated (min 0.009, unmet 53 Wh); did not refill (end SOC 0.261)"
4.5,0.4,1.3,0.34,0.6,0.0,0.24,0.47579028497746806,3,mixed,24+24,2,48,17x12E,11.125258091968579,1.516126445596395,13.356405766033786,0.2943204633984138,10.262089195487992,12.31450703458559,12.518640070225082,73.74627575583332,118.41817910571436,2.4384526612010937,0.25238460345848296,0.2595412886790534,-1043.9446727040518,0.0,0.167320164384036,1056.5151685912965,2007.2858449390503,16.0,False,did not refill (end SOC 0.260)
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.4687516852914388,3,mixed,29+29+14,3,72,19x10E,11.704213322277722,1.651500242681967,18.31667911285031,0.3083572735304826,10.085100785266683,12.102120942320019,12.302733332137473,111.24212359940684,115.81666019685896,2.630514496979316,0.00847566748694736,0.25865908945854876,-1045.2229793745628,52.851169539438146,0.13088462863543643,1584.772752886944,2586.4072591653876,16.0,False,"SOC floor violated (min 0.008, unmet 53 Wh); did not refill (end SOC 0.259)"
4.5,0.3,1.6,0.34,0.4,0.0,0.12,0.28771221945048153,3,mixed,17+17+8,3,42,22x12E,10.399472492931505,0.9967881995010865,20.31524852534927,0.31207561711107396,12.236371689606154,14.683646027527384,14.927051405382672,82.39714047749378,85.88123255373152,6.691761124770657,0.19597541610356792,0.25629563370787034,-1048.647626757296,0.0,0.21238880612488367,924.4507725173845,1879.3069469363402,17.75,False,"SOC floor violated (min 0.196, unmet 0 Wh); did not refill (end SOC 0.256)"
4.0,0.3,1.3,0.28,0.4,0.5,0.12,1.1767718610457285,3,mixed,19+19+10,3,48,22x12E,10.355104836434059,1.051818934988231,15.211743645002006,0.3006424499283939,11.886533178367042,14.26383981404045,14.50028621931984,87.88522675783092,91.17493232095353,6.697078662058061,0.15758583673299775,0.2560207112063301,-1049.0459894620276,0.0,0.12503071847201613,1056.5151685912965,2011.450954739019,17.25,False,"SOC floor violated (min 0.158, unmet 0 Wh); did not refill (end SOC 0.256)"
4.0,0.3,1.3,0.34,0.4,0.5,0.12,1.1767718610457285,3,mixed,19+19+10,3,48,22x12E,10.355104836434059,1.051818934988231,15.211743645002006,0.3006424499283939,11.886533178367042,14.26383981404045,14.50028621931984,87.88522675783092,91.17493232095353,6.697078662058061,0.15758583673299775,0.2560207112063301,-1049.0459894620276,0.0,0.12503071847201613,1056.5151685912965,2011.450954739019,17.25,False,"SOC floor violated (min 0.158, unmet 0 Wh); did not refill (end SOC 0.256)"
5.0,0.4,1.3,0.28,0.6,0.0,0.24,0.5001615757312022,3,mixed,28+28+21,3,77,19x10E,11.82598899393444,1.6800258521169924,14.880723393927315,0.29963005332599096,10.050998360987617,12.06119803318514,12.26113205904978,122.50840299868362,127.55235593163147,2.5614464493206968,0.006421201010607785,0.25460050627874375,-1051.1038664021003,210.3222538907298,0.09224238275565473,1694.8264162818712,2859.29230719876,16.25,False,"SOC floor violated (min 0.006, unmet 210 Wh); did not refill (end SOC 0.255)"
5.0,0.4,1.3,0.34,0.6,0.0,0.24,0.5001615757312022,3,mixed,28+28+21,3,77,19x10E,11.82598899393444,1.6800258521169924,14.880723393927315,0.29963005332599096,10.050998360987617,12.06119803318514,12.26113205904978,122.50840299868362,127.55235593163147,2.5614464493206968,0.006421201010607785,0.25460050627874375,-1051.1038664021003,210.3222538907298,0.09224238275565473,1694.8264162818712,2859.29230719876,16.25,False,"SOC floor violated (min 0.006, unmet 210 Wh); did not refill (end SOC 0.255)"
4.0,0.45,1.3,0.28,1.0,1.0,0.45,2.0,2,mixed,29+29+27+9+1,5,95,19x10E,11.2153858383297,1.8,8.88888888888889,0.2682692307692308,9.456257857295165,11.552637633882403,11.74074110730068,149.77161605485378,154.83796530431374,2.584168147720727,0.006858594623166604,0.48500472716884907,-1053.778612661192,1053.778612661192,0.3287928706162001,2091.019604503607,3514.2051877705762,16.166666666666668,False,"SOC floor violated (min 0.007, unmet 1054 Wh); did not refill (end SOC 0.485)"
4.0,0.45,1.3,0.34,1.0,1.0,0.45,2.0,2,mixed,29+29+27+9+1,5,95,19x10E,11.2153858383297,1.8,8.88888888888889,0.2682692307692308,9.456257857295165,11.552637633882403,11.74074110730068,149.77161605485378,154.83796530431374,2.584168147720727,0.006858594623166604,0.48500472716884907,-1053.778612661192,1053.778612661192,0.3287928706162001,2091.019604503607,3514.2051877705762,16.166666666666668,False,"SOC floor violated (min 0.007, unmet 1054 Wh); did not refill (end SOC 0.485)"
4.0,0.3,1.6,0.28,0.6,0.5,0.18,1.1644943732591284,3,mixed,20+20+10,3,50,22x12E,10.671567386633855,1.0997393247910954,14.54890230740756,0.2985689715234622,11.800969212695039,14.161163055234047,14.395907425798939,89.89822312043229,93.17477375856609,6.486980018432045,0.14196546497191292,0.2526243772873801,-1053.9672773105863,0.0,0.13630649216829127,1100.5366339492666,2060.220163470798,17.083333333333336,False,"SOC floor violated (min 0.142, unmet 0 Wh); did not refill (end SOC 0.253)"
4.0,0.3,1.6,0.34,0.6,0.5,0.18,1.1644943732591284,3,mixed,20+20+10,3,50,22x12E,10.671567386633855,1.0997393247910954,14.54890230740756,0.2985689715234622,11.800969212695039,14.161163055234047,14.395907425798939,89.89822312043229,93.17477375856609,6.486980018432045,0.14196546497191292,0.2526243772873801,-1053.9672773105863,0.0,0.13630649216829127,1100.5366339492666,2060.220163470798,17.083333333333336,False,"SOC floor violated (min 0.142, unmet 0 Wh); did not refill (end SOC 0.253)"
4.0,0.36,1.6,0.28,0.6,0.0,0.216,0.36122152190996115,3,mixed,20+20+10,3,50,22x12E,10.894311990761574,1.2040158991550345,13.288861061742315,0.29405700436348403,11.395470010852849,13.674564013023419,13.901242210955763,90.03644423224407,92.96009486284527,6.343481094580357,0.14037308728487535,0.2519933756747413,-1054.8815986472998,0.0,0.16089955197580724,1100.5366339492666,2061.0965784355226,17.083333333333336,False,"SOC floor violated (min 0.140, unmet 0 Wh); did not refill (end SOC 0.252)"
4.0,0.36,1.6,0.34,0.6,0.0,0.216,0.36122152190996115,3,mixed,20+20+10,3,50,22x12E,10.894311990761574,1.2040158991550345,13.288861061742315,0.29405700436348403,11.395470010852849,13.674564013023419,13.901242210955763,90.03644423224407,92.96009486284527,6.343481094580357,0.14037308728487535,0.2519933756747413,-1054.8815986472998,0.0,0.16089955197580724,1100.5366339492666,2061.0965784355226,17.083333333333336,False,"SOC floor violated (min 0.140, unmet 0 Wh); did not refill (end SOC 0.252)"
4.0,0.52,1.3,0.22,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2,6,105,19x10E,11.575203387854868,1.8655202517715765,8.576695956425949,0.2654342198752683,9.436539901562881,11.323847881875457,11.511559126568807,152.48216676983108,157.1538863024625,2.4845309504684447,0.006211561837385244,0.6479374821638882,-1056.7296635434657,1056.7296635434657,0.502070270979279,2311.126931293459,3578.50299858118,15.666666666666668,False,"SOC floor violated (min 0.006, unmet 1057 Wh); did not refill (end SOC 0.648)"
4.0,0.52,1.3,0.28,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2,6,105,19x10E,11.575203387854868,1.8655202517715765,8.576695956425949,0.2654342198752683,9.436539901562881,11.323847881875457,11.511559126568807,152.48216676983108,157.1538863024625,2.4845309504684447,0.006211561837385244,0.6479374821638882,-1056.7296635434657,1056.7296635434657,0.502070270979279,2311.126931293459,3578.50299858118,15.666666666666668,False,"SOC floor violated (min 0.006, unmet 1057 Wh); did not refill (end SOC 0.648)"
4.0,0.52,1.3,0.34,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2,6,105,19x10E,11.575203387854868,1.8655202517715765,8.576695956425949,0.2654342198752683,9.436539901562881,11.323847881875457,11.511559126568807,152.48216676983108,157.1538863024625,2.4845309504684447,0.006211561837385244,0.6479374821638882,-1056.7296635434657,1056.7296635434657,0.502070270979279,2311.126931293459,3578.50299858118,15.666666666666668,False,"SOC floor violated (min 0.006, unmet 1057 Wh); did not refill (end SOC 0.648)"
4.5,0.45,1.6,0.28,1.0,1.0,0.45,2.25,2,mixed,29+29+24+8+7+7,6,104,18x10E,11.983152448049921,2.025,10.0,0.2769230769230769,9.215554623863884,11.263793753764865,11.447109168846037,152.4069670642901,157.47151881044917,1.961056307461403,0.00510605044041108,0.6258161338291647,-1058.0623593454877,1058.0623593454877,0.28360667399630773,2289.116198614475,3579.5497614487704,15.75,False,"SOC floor violated (min 0.005, unmet 1058 Wh); did not refill (end SOC 0.626)"
4.5,0.45,1.6,0.34,1.0,1.0,0.45,2.25,2,mixed,29+29+24+8+7+7,6,104,18x10E,11.983152448049921,2.025,10.0,0.2769230769230769,9.215554623863884,11.263793753764865,11.447109168846037,152.4069670642901,157.47151881044917,1.961056307461403,0.00510605044041108,0.6258161338291647,-1058.0623593454877,1058.0623593454877,0.28360667399630773,2289.116198614475,3579.5497614487704,15.75,False,"SOC floor violated (min 0.005, unmet 1058 Wh); did not refill (end SOC 0.626)"
4.5,0.3,1.6,0.34,0.6,0.0,0.18,0.3161633617503496,3,mixed,18+18,2,36,22x12E,10.479179387418721,1.117939603410042,18.113679789347824,0.30793368877230626,11.598529087245751,13.9182349046949,14.148952345016253,77.67200780329017,80.29786417752783,6.681042904319735,0.22188430962813324,0.24943934089547082,-1058.5823950424628,0.0,0.20328941168876113,792.3863764434724,1757.4762905146722,18.916666666666664,False,did not refill (end SOC 0.249)
4.0,0.45,1.3,0.28,1.0,1.0,0.45,2.0,2,mixed,29+29+27+9+1+1,6,96,19x10E,11.3313858383297,1.8,8.88888888888889,0.2682692307692308,9.505034784947348,11.406041741936818,11.80024368902425,150.95437552295013,158.10171320107168,2.549070115260834,0.0,0.4705401880211904,-1061.6928278468638,1061.6928278468638,0.19205354749850062,2113.030337182592,3558.892491029431,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 1062 Wh); did not refill (end SOC 0.471)"
