span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.36,1.3,0.34,0.4,0.5,0.144,1.7650000000000001,1.56,1.56,0.21885521885521886,0.7519495186285462,5.28458624446066,0.6794920394840855,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,26x15E,11.151060428311595,1.7672400000000001,17.117086530408997,0.5185838625501762,9.516094966884816,11.41931396026178,11.608607710883044,67.96748727145832,70.30918642178038,13.454842747463495,0.15229072846535452,0.9999999999999999,-46.08715630246755,0.0,273.8189537142755,1936.9444757507106,1536.1978187851064,13.333333333333334,False,"SOC floor violated (min 0.152, unmet 0 Wh)"
5.0,0.3,1.3,0.34,0.6,0.0,0.18,0.845,1.69,1.69,0.21885521885521889,1.3867496014885325,5.161179331520706,1.047073182260321,2,one_per_bay,True,26+16+16+13,4,71,26,16,13,A40-10L-V2-kv1100-6.7PG,22x12E,10.098967670652447,1.3014000000000001,19.21008145074535,0.9867927493238926,10.55313609772884,12.663763317274608,12.873685845339681,66.52113019916324,68.29990098322733,6.922893475457681,0.15071526913748876,0.9410189033516945,-47.60905001318587,0.0,0.13505795325376369,1562.7620202079593,1494.2948326205676,14.0,False,"SOC floor violated (min 0.151, unmet 0 Wh); did not refill (end SOC 0.941)"
5.5,0.3,1.3,0.34,0.4,0.5,0.12,1.7000000000000002,1.3,1.3,0.21885521885521889,0.9148741462979123,5.098767600745845,0.5193553688628885,2,one_per_bay,True,24+24+20+10,4,78,20,24,10,A40-10L-V2-kv1100-6.7PG,26x15E,10.459053361216439,1.461,20.704996577686515,0.618314978787078,10.13606835524343,12.163282026292114,12.364908260813149,67.21934143490319,70.21898825378918,14.90585715508997,0.1506144202410195,0.9999999999998777,-47.706470047175166,0.0,66.47285818402945,1716.8371489608571,1524.2605448995057,13.666666666666666,False,"SOC floor violated (min 0.151, unmet 0 Wh)"
5.5,0.36,1.3,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.9489799622150995,5.15011899130165,0.7042922517308804,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-10L-V2-kv1100-6.7PG,26x15E,10.706073060250056,1.5544799999999999,19.459883691009214,0.6648906229648502,9.941936415906905,11.930323699088285,12.128088269445579,67.51347174524035,70.23654831659312,14.398626921690969,0.14933881741680397,0.9999999999999996,-48.93870237536738,0.0,106.08647623946146,1760.8586143188274,1528.4617797897556,13.666666666666666,False,"SOC floor violated (min 0.149, unmet 0 Wh)"
6.0,0.3,1.3,0.34,0.4,0.0,0.12,0.845,1.69,1.69,0.21885521885521889,1.358999558588036,4.9516402962187955,0.6099236444858921,2,one_per_bay,True,26+18+18+13,4,75,26,18,13,A40-10L-V2-kv1100-6.7PG,26x15E,10.433295492874558,1.4121000000000001,25.493945188017843,0.9947464539930226,10.297373763295852,12.356848515955022,12.56168343069541,67.09278494282661,70.34259505750522,15.077182331635314,0.14843700223164152,0.9999627939439516,-49.8098558442343,0.0,1.797209461106681,1650.8049509239008,1523.266574793732,13.833333333333332,False,"SOC floor violated (min 0.148, unmet 0 Wh)"
5.5,0.3,1.6,0.34,0.4,0.0,0.12,0.65,1.3,1.3,0.21885521885521889,1.4517759128041057,4.997501769415584,0.7074334294010725,2,one_per_bay,True,20+18+18+10,4,66,20,18,10,A40-10L-V2-kv1100-6.7PG,22x12E,10.167076467148174,1.272,23.781446540880502,0.9947500736286373,10.710332128761364,12.852398554513636,13.065448019247633,62.49560704059269,64.21791472527784,6.927624982709164,0.2011010729301812,0.9281990106298579,-50.03975573155727,0.0,0.4045727474697358,1452.7083568130336,1397.1176458210682,14.0,False,did not refill (end SOC 0.928)
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.845,1.69,1.69,0.21885521885521889,0.8877461703065991,5.234617052702168,0.8190076427594348,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10L-V2-kv1100-6.7PG,26x15E,11.058488467520712,1.70568,17.734862342291635,0.6256019791333144,9.646006613990002,11.575207936788003,11.767085884289974,68.29011770708681,70.72208846868826,13.680530004041252,0.1469646876899232,0.9999999999999998,-51.232111691534186,0.0,243.52881228879542,1914.9337430717253,1544.4985179669043,13.5,False,"SOC floor violated (min 0.147, unmet 0 Wh)"
5.5,0.36,1.3,0.34,0.6,0.5,0.216,1.7974999999999999,1.69,1.69,0.21885521885521889,0.7666064953602238,5.311916166080164,0.8060021122109737,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10L-V2-kv1100-6.7PG,26x15E,11.336099613428404,1.8428399999999998,16.41488137874151,0.534712084692372,9.395858350926346,11.275030021111615,11.461932030154431,68.61178331254688,70.87836051498576,13.12601302129808,0.14680753852249823,0.9999999999999997,-51.383917787266725,0.0,324.9207178807111,2002.976673787667,1550.8596229938116,13.333333333333334,False,"SOC floor violated (min 0.147, unmet 0 Wh)"
6.0,0.3,1.6,0.34,0.6,0.0,0.18,0.845,1.69,1.69,0.21885521885521889,1.4592938386116665,5.009999494526126,0.7752165769554257,2,one_per_bay,True,26+21+21+13,4,81,26,21,13,A40-10L-V2-kv1100-6.7PG,26x15E,10.937981975259174,1.5413999999999999,23.35539120280265,1.059832699286426,10.091584792270998,12.109901750725198,12.310643120130303,67.84278889556272,70.84776170970547,14.213660458164725,0.14599234834917654,0.9999999999999997,-52.17139149469547,0.0,117.17670860272584,1782.8693469978132,1539.278319239649,13.666666666666666,False,"SOC floor violated (min 0.146, unmet 0 Wh)"
5.5,0.36,1.3,0.34,0.4,0.5,0.144,1.7974999999999999,1.69,1.69,0.21885521885521889,0.8090694336499779,5.28936270295434,0.7941472339958711,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10L-V2-kv1100-6.7PG,26x15E,11.181294040474558,1.7742599999999997,17.04936142391758,0.5672440243666206,9.510116840656599,11.412140208787918,11.60131504278011,68.55625007484171,70.92039480691429,13.40968511577406,0.1432238104460215,0.9999999999999998,-54.845799109143236,0.0,237.81725027652945,1914.9337430717253,1550.1735214829544,13.5,False,"SOC floor violated (min 0.143, unmet 0 Wh)"
