span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok,optimizer_score
6.0,0.405438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.16217534706978962,1.4929382279367132,1.04,1.04,0.2078559779438005,0.5776402682170586,0.03,1.5539572302045404,1.4060427697954596,36.03440721328822,35.024589744964786,1.009817468323436,0.07270542998307808,-0.05428023426651498,-0.07441284951153987,18.000500045472005,6.696876563574537,128.39155845013528,0.0,1.619012517976707,3.8609627511775866,-0.17514242782798906,2,one_per_bay,True,35+35+24+8,4,102,24,35,8,A40-12L-V4-kv410-direct,17x12E,9.713699480781134,2.0660178071368804,17.424825611686938,0.364612428559227,8.235323516189759,10.705920571046686,10.883388662895204,78.60419176295062,79.57490342369883,14.507920332844332,0.022788286181438716,0.022788286181438716,0.022788286181438716,0.0,7.583333333333333,0.022788286181438716,0.022788286181438716,0.022788286181438716,0.0,-171.1865155487302,0.0,396.55498413911073,2303.171677275926,1776.8548600254653,13.333333333333334,False,"SOC floor violated (min 0.023, unmet 0 Wh); FLAG 17x12E: shaft power table 29.5 W vs similarity 25.0 W (15%) at 2240 rpm, 10.71 m/s; FLAG 17x12E: shaft power table 30.1 W vs similarity 25.3 W (16%) at 2275 rpm, 10.88 m/s",2.4053842352736,0.0,1.105438367674474,True,1177.2117138185613
6.0,0.40216295873139896,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1608651834925596,1.5423918053005354,1.04,1.04,0.20960336522359665,0.5859140352037414,0.030000000000000002,1.5611560165528493,1.3988439834471507,36.28189473807238,35.25022808763716,1.0316666504352172,0.0727054299830781,-0.05496875709704996,-0.07523957497962956,18.08802475326882,6.634691262871689,126.97197365585578,0.0,1.624530849060442,3.8594122169918856,-0.03142531910917759,2,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,9.732172085541722,2.061260137837512,17.465044483792305,0.3615150510355622,8.252658054822247,10.728455471268921,10.906297115836784,78.80030600375068,79.78169153169114,14.506175811975353,0.02213652503404697,0.02213652503404697,0.02213652503404697,0.0,7.5,0.02213652503404697,0.02213652503404697,0.02213652503404697,0.0,-171.81611681711064,0.0,436.63833978182413,2348.331906242122,1781.757238515371,13.25,False,"SOC floor violated (min 0.022, unmet 0 Wh); FLAG 17x12E: shaft power table 29.6 W vs similarity 25.1 W (15%) at 2243 rpm, 10.73 m/s; FLAG 17x12E: shaft power table 30.2 W vs similarity 25.3 W (16%) at 2278 rpm, 10.91 m/s",2.4329821957961117,0.0,1.102162958731399,True,1177.863474965953
6.0,0.40716295873139896,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1628651834925596,1.5423918053005354,1.04,1.04,0.20960336522359665,0.5716122309119915,0.03,1.5804429230147057,1.3795570769852943,35.624228008328636,34.608262399238846,1.015965609089792,0.07270542998307808,-0.05496875709704996,-0.07525727266116311,18.21710685322873,6.621910078485001,125.98745286455832,0.0,1.6256866403303118,3.8709027616088165,-0.04710676200905495,2,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,9.769643707879172,2.086887313253414,17.250572070360978,0.3516393203023798,8.217604330353966,10.682885629460156,10.859971879588283,78.9636228911669,79.93727339979525,14.394786573674237,0.019879416275515698,0.019879416275515698,0.019879416275515698,0.0,7.5,0.019879416275515698,0.019879416275515698,0.019879416275515698,0.0,-173.99648387785183,0.0,432.7758771311406,2348.331906242122,1785.5936923557517,13.25,False,"SOC floor violated (min 0.020, unmet 0 Wh); FLAG 17x12E: shaft power table 29.7 W vs similarity 25.2 W (15%) at 2241 rpm, 10.68 m/s; FLAG 17x12E: shaft power table 30.2 W vs similarity 25.4 W (16%) at 2276 rpm, 10.86 m/s",2.4339395531540142,0.0,1.107162958731399,True,1180.1205837244843
6.0,0.40716295873139896,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1628651834925596,1.5438611684000307,1.045,1.045,0.20960336522359665,0.5741843198354004,0.030000000000000002,1.581027153939087,1.378972846060913,35.63006617577515,34.603009033762746,1.0270571420124024,0.0727054299830781,-0.05496875709704996,-0.07525986267545128,18.23710686103091,6.654942945205401,126.56853649046342,0.0,1.6212933573460675,3.8710816704114763,-0.025110113109980015,2,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,9.771118773627233,2.087246275389638,17.247605337458165,0.3530505497966178,8.21751796214406,10.682773350787278,10.859857739713304,78.98537917588864,79.95972303254575,14.392331774287415,0.01957872007129126,0.01957872007129131,0.01957872007129126,-5.204170427930421e-17,7.5,0.01957872007129126,0.01957872007129126,0.01957872007129131,-5.027228633380787e-14,-174.28695641113268,0.0,432.24248736792896,2348.331906242122,1786.1232966804007,13.25,False,"SOC floor violated (min 0.020, unmet 0 Wh); FLAG 17x12E: shaft power table 29.7 W vs similarity 25.2 W (15%) at 2241 rpm, 10.68 m/s; FLAG 17x12E: shaft power table 30.2 W vs similarity 25.5 W (16%) at 2276 rpm, 10.86 m/s",2.4339670037721497,0.0,1.107162958731399,True,1180.4212799287088
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.4432683172242098,1.5167316827757902,35.70916438064856,34.78294748300035,0.9262168976482122,0.07270542998307808,-0.05072248634875836,-0.07000385903234603,17.304261075337607,7.08342049263816,217.24384408930004,0.0,1.5876827523969181,3.84427179224651,0.12525787450952436,2,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,MJ-21x13p5EL,9.52651932676253,2.0403348892530824,17.644162333164207,0.3144530858556537,8.206760541250445,10.668788703625578,10.845641274219826,78.50332891888277,80.73175025091605,23.52978500925876,0.017281531551134596,0.01728153155113484,0.017281531551134596,-2.42861286636753e-16,7.666666666666667,0.017281531551134596,0.017281531551134596,0.01728153155113484,-2.346040028911034e-13,-176.50604052160398,0.0,250.74434081680573,2167.6909903773435,1787.6640198171979,13.416666666666668,False,"SOC floor violated (min 0.017, unmet 0 Wh); FLAG MJ-21x13p5EL: thrust table 1.86 N vs similarity 0.00 N (100%) at 1603 rpm, 10.67 m/s; FLAG MJ-21x13p5EL: thrust table 1.87 N vs similarity 0.00 N (100%) at 1645 rpm, 10.85 m/s",2.2566562624416733,0.0,1.1326177866631937,True,1182.7184684488655
6.0,0.4276177866631937,1.882035103098679,2.092931148081944,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1710471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.544094392534699,0.03,1.418209521487951,1.5417904785120489,36.32537944504871,35.38727617106429,0.9381032739844162,0.07270542998307808,-0.050722486348758325,-0.06998512323485305,17.08212870237527,7.0913672865935755,219.2600180076623,0.0,1.5845262957843351,3.8343204961248807,0.1446655114286508,2,one_per_bay,True,30+30+24+8,4,92,24,30,8,A40-12L-V4-kv410-direct,MJ-21x13p5EL,9.45990965864718,2.016753624772601,17.85046996212003,0.3226914963739827,8.225691823669717,10.693399370770631,10.870659903305976,78.17264768964401,80.40589740942893,23.74500970759955,0.01715733726127099,0.01715733726127099,0.017157337261271294,3.0531133177191805e-16,7.666666666666667,0.01715733726127099,0.017157337261271294,0.01715733726127099,2.9493074649167283e-13,-176.62601220561223,0.0,169.0644505999919,2077.3705324449547,1779.406562465874,13.583333333333332,False,"SOC floor violated (min 0.017, unmet 0 Wh); FLAG MJ-21x13p5EL: thrust table 1.84 N vs similarity 0.00 N (100%) at 1603 rpm, 10.69 m/s; FLAG MJ-21x13p5EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1645 rpm, 10.87 m/s",2.255809159523443,0.0,1.1276177866631936,True,1182.842662738729
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.4432683172242098,1.5167316827757902,35.92199188463518,34.99025471134077,0.9317371732944136,0.07270542998307808,-0.05072248634875836,-0.07004570646733434,17.40622850300698,7.1109819770364,206.8218873878247,0.0,1.5835321530768633,3.844651284197704,0.1257626795551346,2,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,205x14E,9.640414308975243,2.0403348892530824,17.644162333164207,0.31445299425637063,8.255673037303046,10.73237494849396,10.91028156478841,78.6090525973976,80.01030128822806,22.33411217897416,0.01586423330804933,0.015864233308050025,0.01586423330804933,-6.938893903907228e-16,7.666666666666667,0.01586423330804933,0.01586423330804933,0.015864233308050025,-6.702971511174383e-13,-177.87515062442435,0.0,256.9166291538578,2167.6909903773435,1781.4471443154982,13.416666666666668,False,"SOC floor violated (min 0.016, unmet 0 Wh); FLAG 205x14E: (10.73 m/s, 1816 rpm) not on the map; used C_T(J) similarity; FLAG 205x14E: (10.91 m/s, 1847 rpm) not on the map; used C_T(J) similarity",2.2566562624416733,0.0,1.1326177866631937,True,1184.1357666919507
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.56326831722421,1.39673168277579,35.46589254927829,34.474738375518164,0.9911541737601247,0.07270542998307808,-0.05072248634875836,-0.07032949858539027,17.753081392327914,7.399752566147415,184.61537846448977,0.0,1.5179562666420858,3.8485992170562575,0.13090924340428295,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,MJ-20x11EW,10.909159245053091,2.0403348892530824,17.644162333164207,0.31445779806385926,8.782138378347453,11.41677989185169,11.606031636156693,94.92702734083474,95.7689062800419,19.949931281988604,0.10269060088873094,0.18961800254966155,0.10269060088873094,-0.0869274016609306,7.916666666666667,0.10269060088873094,0.10269060088873094,0.18961800254966155,-125.95780500668845,-141.00131931222887,0.0,0.0,2167.6909903773435,2166.667445572096,14.0,False,"SOC floor violated (min 0.103, unmet 0 Wh); morning depletion (0.189618 -> 0.102691, -125.958 Wh)",2.2566562624416733,0.0,1.1326177866631937,True,1184.2367997721997
6.0,0.41216295873139897,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1648651834925596,1.5423918053005354,1.04,1.04,0.20960336522359665,0.5578277539369912,0.03,1.47926188576508,1.4807381142349199,37.94868122561567,36.94877710788652,0.9999041177291511,0.07270542998307808,-0.05496875709704996,-0.075249833126971,18.2942411516263,6.624023001114195,125.17654089821743,0.0,1.6235650110117357,3.882337978425771,-0.1956662167408916,2,one_per_bay,True,35+35+24+8,4,102,24,35,8,A40-12L-V4-kv410-direct,17x12E,9.791113018181479,2.1125144886693157,17.041303239854507,0.34964824049564436,8.17657730111576,10.629550491450487,10.805752624691307,79.13862708992185,80.11481021144587,14.29806818906785,0.015355730642483384,0.015355730642483384,0.015355730642483384,0.0,7.583333333333333,0.015355730642483384,0.015355730642483384,0.015355730642483384,0.0,-178.36636419936107,0.0,383.5663704578442,2303.171677275926,1789.7396701210396,13.333333333333334,False,"SOC floor violated (min 0.015, unmet 0 Wh); FLAG 17x12E: shaft power table 30.3 W vs similarity 25.6 W (16%) at 2273 rpm, 10.81 m/s",2.4348902667327694,0.0,1.1121629587313988,True,1184.6442693575166
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.56326831722421,1.39673168277579,35.35825142550823,34.370105464468104,0.9881459610401236,0.07270542998307808,-0.05072248634875836,-0.07032577365643408,17.693886269909168,7.383298328179205,104.22887058662428,0.0,1.5198615400947773,3.848405095964781,0.13065101854708672,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,16x10E,10.843039822713408,2.0403348892530824,17.644162333164207,0.31445784505652946,8.755484058486868,11.382129276032929,11.570806629875209,94.73412678845696,96.48198573849795,10.992216821268933,0.10151976200493588,0.1914680784405655,0.10151976200493588,-0.0899483164356296,7.916666666666667,0.10151976200493588,0.10151976200493588,0.1914680784405655,-130.33511051522729,-142.69786485484792,0.0,0.0,2167.6909903773435,2171.097632423381,14.0,False,"SOC floor violated (min 0.102, unmet 0 Wh); morning depletion (0.191468 -> 0.101520, -130.335 Wh); FLAG 16x10E: (11.38 m/s, 2824 rpm) not on the map; used C_T(J) similarity; FLAG 16x10E: (11.57 m/s, 2873 rpm) not on the map; used C_T(J) similarity",2.2566562624416733,0.0,1.1326177866631937,True,1188.4285534306937
6.0,0.4089739270201656,2.0,2.3292078867045984,0.32006405214736866,0.4,0.4939923921278475,0.0,1.0,3.0,0.16358957080806624,1.7451011324770618,1.04,1.04,0.21243831113890627,0.55092110923421,0.03,1.5469557804024943,1.4130442195975057,37.65304578276376,36.63906089523599,1.013984887527769,0.07270542998307808,-0.05644868697427814,-0.07712387402463258,18.641067902924654,6.464052117533518,120.71564478277772,0.0,1.6368399034472108,3.899486392265191,-0.15320158252653812,2,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,9.875666529461407,2.145911011402585,16.776091743184683,0.3406532767526665,8.147656618262051,10.591953603740667,10.767532507257611,79.67863019951982,80.68059868277759,14.127246186918587,0.00999623739623473,0.009996237396236245,0.00999623739623473,-1.5144135945277526e-15,7.583333333333333,0.00999623739623473,0.00999623739623473,0.009996237396236245,-1.462923532313809e-12,-183.54363467523726,0.051228766884309586,415.2122901269657,2348.331906242122,1803.058285983504,13.25,False,"SOC floor violated (min 0.010, unmet 0 Wh); FLAG 17x12E: shaft power table 30.5 W vs similarity 25.8 W (15%) at 2274 rpm, 10.77 m/s",2.4967399236897987,0.0,1.1089739270201655,True,1190.5160502726085
6.0,0.4139739270201656,2.0,2.3292078867045984,0.32006405214736866,0.4,0.4939923921278475,0.0,1.0,3.0,0.16558957080806624,1.7451011324770618,1.04,1.04,0.21243831113890627,0.5376933659955688,0.03,1.5630152877509684,1.3969847122490315,37.150456527919616,36.1499473628506,1.0005091650690188,0.07270542998307808,-0.05644868697427814,-0.0771436378102466,18.877445359598394,6.462676805102673,119.5675523217657,0.0,1.6387626922437397,3.91134490405908,-0.19393564880281097,2,one_per_bay,True,38+38+24+8,4,108,24,38,8,A40-12L-V4-kv410-direct,17x12E,9.945973564881381,2.172146314800016,16.57346917871618,0.3327598159818516,8.127078892401986,10.565202560122582,10.740338021468032,80.12439685276486,81.14666389043684,13.992773008454712,0.008933363510763879,0.008933363510764462,0.008933363510763879,-5.828670879282072e-16,7.5,0.008933363510763879,0.008933363510763879,0.008933363510764462,-5.630496069386481e-13,-184.5703708486021,0.9609718652603925,495.18704921179597,2438.6523641745102,1813.9748951213198,13.25,False,"SOC floor violated (min 0.009, unmet 1 Wh); FLAG 17x12E: shaft power table 30.7 W vs similarity 26.0 W (15%) at 2275 rpm, 10.74 m/s",2.49770693734941,0.0,1.1139739270201656,True,1200.67635514184
6.0,0.4139739270201656,2.0,2.3292078867045984,0.32006405214736866,0.4,0.4939923921278475,0.0,1.0,3.0,0.16558957080806624,1.7463661514967421,1.045,1.045,0.21243831113890627,0.5401416383409052,0.029999999999999995,1.563496119114122,1.396503880885878,37.15937829343184,36.1479074653422,1.0114708280896434,0.07270542998307807,-0.05644868697427814,-0.07714694030873553,18.89734444508105,6.494760720584469,120.1199987996562,0.0,1.634309466161123,3.9115017160978125,-0.1752432684199213,2,one_per_bay,True,38+38+24+8,4,108,24,38,8,A40-12L-V4-kv410-direct,17x12E,9.947394460236179,2.1724605257348153,16.571072097074502,0.3343494848523298,8.127071606609706,10.565193088592618,10.740328392932016,80.1452269922695,81.16819347469526,13.990625952819613,0.009901726186982538,0.009901726186982538,0.009901726186982538,0.0,7.5,0.009901726186982538,0.009901726186982538,0.009901726186982538,0.0,-183.63493250337487,2.173417408767815,495.9037122021477,2438.6523641745102,1814.482337500554,13.25,False,"SOC floor violated (min 0.010, unmet 2 Wh); FLAG 17x12E: shaft power table 30.7 W vs similarity 26.0 W (15%) at 2275 rpm, 10.74 m/s",2.4977300384087577,0.0,1.1139739270201656,True,1211.8324479006956
6.0,0.4276177866631937,1.882035103098679,2.092931148081944,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1710471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.544094392534699,0.03,1.5382095214879512,1.4217904785120488,36.123484812023754,35.120119438638575,1.0033653733851764,0.07270542998307808,-0.050722486348758325,-0.07033320182246293,17.51211192270078,7.402351606119926,185.58605635022568,0.0,1.5153143059817076,3.8386155618884428,0.14998420163686388,3,one_per_bay,True,30+30+24+8,4,92,24,30,8,A40-12L-V4-kv410-direct,MJ-20x13E,10.82190965864718,2.016753624772601,17.85046996212003,0.32270523447518756,8.797937899686792,11.43731926959283,11.626911487577917,92.96855340281564,93.52099403378529,20.069366741442483,0.08959244166027075,0.20403936726850552,0.08959244166027075,-0.11444692560823477,7.916666666666667,0.08959244166027075,0.08959244166027075,0.20403936726850552,-165.83359520633218,-159.9805520342677,0.0,0.0,2077.3705324449547,2116.723651258033,14.083333333333334,False,"SOC floor violated (min 0.090, unmet 0 Wh); morning depletion (0.204039 -> 0.089592, -165.834 Wh); FLAG MJ-20x13E: thrust table 2.07 N vs similarity 2.76 N (25%) at 2064 rpm, 11.44 m/s; FLAG MJ-20x13E: thrust table 2.08 N vs similarity 2.72 N (24%) at 2092 rpm, 11.63 m/s",2.255809159523443,0.0,1.1276177866631936,True,1224.854482947964
6.0,0.4189739270201656,2.0,2.3292078867045984,0.32006405214736866,0.4,0.4939923921278475,0.0,1.0,3.0,0.16758957080806625,1.7451011324770618,1.04,1.04,0.21243831113890627,0.5249363675865896,0.029999999999999995,1.5786914894486102,1.3813085105513898,36.58973594535079,35.60391234150048,0.9858236038503075,0.07270542998307807,-0.05644868697427814,-0.0771437692051441,19.00990827317831,6.455783495172303,118.68512669534412,0.0,1.6392551624376661,3.9230968870642036,-0.22970338576675411,2,one_per_bay,True,38+38+24+8,4,108,24,38,8,A40-12L-V4-kv410-direct,17x12E,9.984278348602105,2.1983816181974474,16.37568277591314,0.32484356236372874,8.093980639324702,10.522174831122113,10.696597037693106,80.31849476995045,81.35719648563,13.887037923764174,0.00931503481267501,0.009315034812675392,0.00931503481267501,-3.8163916471489756e-16,7.5,0.00931503481267501,0.00931503481267501,0.009315034812675392,-3.6866343311459104e-13,-184.20167637095594,3.918355493081044,493.29924832451763,2438.6523641745102,1818.809917922373,13.25,False,"SOC floor violated (min 0.009, unmet 4 Wh); FLAG 17x12E: shaft power table 30.8 W vs similarity 26.1 W (15%) at 2273 rpm, 10.70 m/s",2.4986674806088836,0.0,1.1189739270201655,True,1229.8685201181354
6.0,0.4276177866631937,1.882035103098679,2.092931148081944,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1710471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.544094392534699,0.03,1.5382095214879512,1.4217904785120488,35.96960929053001,34.97051796132639,0.9990913292036191,0.07270542998307808,-0.050722486348758325,-0.07032623306773403,17.429898562952673,7.379447137658669,206.6004464369175,0.0,1.5179678580774938,3.8383429454540057,0.1496299109299578,3,one_per_bay,True,30+30+24+8,4,92,24,30,8,A40-12L-V4-kv410-direct,MJ-21x14EL,10.729909658647179,2.016753624772601,17.85046996212003,0.32270529953746163,8.760461247325354,11.38859962152296,11.577384231893076,92.31737385029957,96.133720901681,22.44219059518723,0.08449942017236488,0.21037498940766963,0.08449942017236488,-0.12587556923530474,8.0,0.08449942017236488,0.08449942017236488,0.21037498940766963,-182.39369982195657,-167.36034017024332,0.0,0.0,2077.3705324449543,2133.462414000049,14.083333333333334,False,"SOC floor violated (min 0.084, unmet 0 Wh); morning depletion (0.210375 -> 0.084499, -182.394 Wh); FLAG MJ-21x14EL: thrust table 2.05 N vs similarity 2.45 N (16%) at 1794 rpm, 11.39 m/s; FLAG MJ-21x14EL: thrust table 2.06 N vs similarity 2.71 N (24%) at 1856 rpm, 11.58 m/s",2.255809159523443,0.0,1.1276177866631936,True,1241.3761480629398
6.0,0.4276177866631937,1.882035103098679,2.092931148081944,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1710471146652775,0.8625783266658056,1.045,1.045,0.20057754194108807,0.5464235099138693,0.03,1.5389572941477416,1.4210427058522583,35.96609022858461,34.95623693393724,1.0098532946473702,0.07270542998307808,-0.05072248634875834,-0.07032779931947628,17.45328426115184,7.415959451448913,207.5459089651515,0.0,1.5140791856132236,3.8385748601279293,0.1629816170509002,3,one_per_bay,True,30+30+24+8,4,92,24,30,8,A40-12L-V4-kv410-direct,MJ-21x14EL,10.731635927894422,2.0173070049088975,17.845573287753382,0.3243718128603154,8.759964179772776,11.38795343370461,11.57672733245788,92.3409895483289,96.15786576133205,22.437369139057065,0.08387164406949271,0.2101429168703606,0.08387164406949271,-0.1262712728008679,8.0,0.08387164406949271,0.08387164406949271,0.2101429168703606,-182.96707428845758,-168.26998774330508,0.0,0.0,2077.3705324449543,2134.0344382721883,14.083333333333334,False,"SOC floor violated (min 0.084, unmet 0 Wh); morning depletion (0.210143 -> 0.083872, -182.967 Wh); FLAG MJ-21x14EL: thrust table 2.05 N vs similarity 2.45 N (16%) at 1794 rpm, 11.39 m/s; FLAG MJ-21x14EL: thrust table 2.06 N vs similarity 2.71 N (24%) at 1856 rpm, 11.58 m/s",2.255856284133295,0.0,1.1276177866631936,True,1242.3996277313752
6.0,0.4516278973966175,2.0,2.2372687817155676,0.2718247823976248,0.5159426838456409,0.2163272257465133,0.30367767985349836,0.8251477634013491,2.5726660488099142,0.23301410948237458,1.0847257685897818,1.1120562195498604,1.1120562195498604,0.20381876117366046,0.5,0.03,1.5635767569249,1.3964232430751,35.337685078584336,34.38291704573715,0.9547680328471861,0.07270542998307808,-0.05422052958744919,-0.0749951349183758,19.867831091060992,7.222390192860209,227.6740589121951,0.0,1.5111796965252409,3.654736275517661,-0.15198532529794648,3,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,MJ-26x15EL,11.37527804360398,2.2910620297565774,15.713236713990218,0.3111685020157943,8.622921366077366,11.209797775900576,11.395618454103342,101.83505763272643,104.35722101680109,25.769110424103147,0.04218757540065907,0.13144277023464124,0.04218757540065907,-0.08925519483398217,7.916666666666667,0.04218757540065907,0.04218757540065907,0.13144277023464124,-129.33077731444016,-228.67020324444502,0.0,0.0,2348.331906242122,2349.473197308184,13.916666666666668,False,"SOC floor violated (min 0.042, unmet 0 Wh); morning depletion (0.131443 -> 0.042188, -129.331 Wh); FLAG MJ-26x15EL: shaft power table 41.3 W vs similarity 31.7 W (23%) at 1469 rpm, 11.21 m/s; FLAG MJ-26x15EL: shaft power table 41.3 W vs similarity 33.7 W (18%) at 1503 rpm, 11.40 m/s",2.4092003932958215,0.0,1.1516278973966174,True,1247.067618433323
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.56326831722421,1.39673168277579,35.46589254927829,34.474738375518164,0.9911541737601247,0.07270542998307808,-0.05072248634875836,-0.07032949858539027,17.753081392327914,7.399752566147415,183.0903766242691,0.0,1.5179562666420858,3.8485992170562575,0.13090924340428295,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,20x13E,10.909159245053091,2.0403348892530824,17.644162333164207,0.31445779806385926,8.782138378347453,11.41677989185169,11.606031636156693,96.6047289516837,97.01334463262668,19.760571169691918,0.06150613082865367,0.17329203964011214,0.06150613082865367,-0.11178590881145847,7.916666666666667,0.06150613082865367,0.06150613082865367,0.17329203964011214,-161.97778186780332,-200.67761642928085,0.0,0.0,2167.6909903773435,2202.565600343103,14.083333333333334,False,"SOC floor violated (min 0.062, unmet 0 Wh); morning depletion (0.173292 -> 0.061506, -161.978 Wh)",2.2566562624416733,0.0,1.1326177866631937,True,1250.2797769828048
6.0,0.4276177866631937,1.882035103098679,2.092931148081944,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1710471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.544094392534699,0.03,1.5382095214879512,1.4217904785120488,35.97296140946236,34.973776971853454,0.9991844376089042,0.07270542998307808,-0.050722486348758325,-0.07032640289120896,17.43168580990372,7.3799446158838,186.8027353979458,0.0,1.517909826004101,3.8383488967146047,0.1496376451484666,3,one_per_bay,True,30+30+24+8,4,92,24,30,8,A40-12L-V4-kv410-direct,MJ-20x13EL,10.73190965864718,2.016753624772601,17.85046996212003,0.32270529811739934,8.761277661753605,11.389660960279686,11.578463164070442,93.72182467046218,94.45857421440222,20.198288056370426,0.06847029924478278,0.196680653408847,0.06847029924478278,-0.12821035416406423,7.916666666666667,0.06847029924478278,0.06847029924478278,0.196680653408847,-185.77680318372907,-190.5865363943098,0.0,0.0,2077.3705324449547,2136.629891735155,14.083333333333334,False,"SOC floor violated (min 0.068, unmet 0 Wh); morning depletion (0.196681 -> 0.068470, -185.777 Wh); FLAG MJ-20x13EL: thrust table 2.05 N vs similarity 2.67 N (23%) at 2086 rpm, 11.39 m/s; FLAG MJ-20x13EL: thrust table 2.06 N vs similarity 2.62 N (21%) at 2115 rpm, 11.58 m/s",2.255809159523443,0.0,1.1276177866631936,True,1259.7400539192815
