span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,hstab_span_each_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,fuselage_length_m,packing_ok,optimizer_score
5.943465477822997,0.3926822102868811,1.2236848369380675,0.2587426482411513,0.4,0.2799704853827152,0.0,0.7947185953761541,2.9717327389114985,0.15707288411475245,1.6276300709928575,2.21,2.21,0.09734801302839775,0.43806605862778986,0.145458437846353,0.004836184950071032,1.6713388894698646,1.2603938494416338,36.082073949524286,34.422311402717035,1.6597625468072523,0.010597043504753944,-0.006256228519353375,3.8601024032565148,-5.239767077694587,2,one_per_bay,True,51+23+23,3,97,51,23,0,A40-12L-V4-kv410-direct,16x12E,10.396085761242324,2.017210036700837,17.51170242234552,0.0819594781156907,8.622133239280465,11.208773211064605,11.394576905434434,84.15397913052871,85.64336199697807,12.15115484090505,0.3022469291305557,0.30224692928276875,0.3022469291305557,-1.522130754771922e-10,7.75,0.3022469291305557,0.3022469291305557,0.30224692928276875,-2.2353724293897112e-07,150.15790571977212,0.0,145.53332900035304,2190.2711048604406,1915.2099039915424,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.8 W vs similarity 26.6 W (16%) at 2417 rpm, 11.21 m/s; FLAG 16x12E: shaft power table 32.3 W vs similarity 27.1 W (16%) at 2459 rpm, 11.39 m/s",0.9929370734145982,1.0926822102868812,True,-30.224692913055566
5.974589366177161,0.3942840194666336,1.294180792348656,0.3092588912158182,0.4330779558939587,0.321516621077078,0.0,0.7391803043119165,2.9872946830885807,0.1707557171922635,1.6510348098824204,2.0356281042890823,2.0356281042890823,0.09610097499841391,0.43245438749286264,0.14580273705541463,0.0048627240227260395,1.6173467820564928,1.3299479010320878,37.24326906945282,35.704367573179994,1.5389014962728294,0.010405136866556015,-0.006618298931053068,3.8617400540584743,-5.304736104069307,2,one_per_bay,True,45+26+26,3,97,45,26,0,A40-12L-V4-kv410-direct,16x12E,10.488453927227221,2.0569932091038,17.35334756403464,0.08345960354865345,8.576195483544346,11.14905412860765,11.333867881800517,84.18303272144968,85.66164667996692,11.98543764807639,0.301975332802691,0.3019753329589178,0.301975332802691,-1.562268092669683e-10,7.75,0.301975332802691,0.301975332802691,0.3019753329589178,-2.2943173644713216e-07,149.75904449097897,0.0,144.94334320203237,2190.2711048604406,1915.7950140493529,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.8 W vs similarity 26.6 W (16%) at 2413 rpm, 11.15 m/s; FLAG 16x12E: shaft power table 32.3 W vs similarity 27.2 W (16%) at 2455 rpm, 11.33 m/s",1.061639892553082,1.0942840194666337,True,-30.197533280269102
6.0,0.3950225454621724,1.4108343361879885,0.2916436956655782,0.4479153010473803,0.3091605377906479,0.0,0.4457978031574719,3.0,0.17693664237119144,1.6585163083190375,2.1163663482951445,2.1163663482951445,0.09267412655148577,0.41703356948168596,0.14585884846220074,0.004860206642279426,1.6490630799331694,1.3109369200668306,36.16591727521182,34.76298771331711,1.4029295618947062,0.00987383160568102,-0.00718057749122457,3.861414417168816,-5.360215588935836,2,one_per_bay,True,48+24+24,3,96,48,24,0,A40-12L-V4-kv410-direct,16x12E,10.568596872574652,2.0775765903909686,17.3278810352909,0.084360002474141,8.566146705129535,11.135990716668395,11.32058792250557,84.09596948752281,85.5677589631853,11.88234226022422,0.30188337299985496,0.3018833734556778,0.30188337299985496,-4.558228239304185e-10,7.75,0.30188337299985496,0.30188337299985496,0.3018833734556778,-6.694127755491653e-07,149.623994064314,0.0,124.63266546177468,2167.6909903773435,1913.6344080720323,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.8 W vs similarity 26.6 W (16%) at 2411 rpm, 11.14 m/s; FLAG 16x12E: shaft power table 32.3 W vs similarity 27.1 W (16%) at 2453 rpm, 11.32 m/s",1.175284899249379,1.0950225454621725,True,-30.188337299985495
6.0,0.3929844375868667,1.4428669643552274,0.3486158863524051,0.4562325250197298,0.3345522842033691,0.0,0.657,3.0,0.1792922822537146,1.7296462812251752,2.181957834947139,2.181957834947139,0.09195262791212458,0.4137868256045606,0.14602225140049654,0.004872670203766164,1.6802100460230092,1.2797899539769908,35.91571574903989,34.36939505348882,1.5463206955510707,0.009794901268362636,-0.007362442670256667,3.8650280330138918,-5.379099465631274,2,one_per_bay,True,48+25+25,3,98,48,25,0,A40-12L-V4-kv410-direct,16x12E,10.615070697124994,2.086442001320723,17.254253881589765,0.08490236792310697,8.566701811648155,11.136712355142603,11.321321523314277,84.34018676017575,85.82071954082957,11.82960085695009,0.30139493130212125,0.3013949313683273,0.30139493130212125,-6.620604064977442e-11,7.666666666666667,0.30139493130212125,0.30139493130212125,0.3013949313683273,-9.722893875154372e-08,148.90667782781117,0.0,163.6193663242678,2212.851219343537,1919.586698709354,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.9 W vs similarity 26.7 W (16%) at 2413 rpm, 11.14 m/s; FLAG 16x12E: shaft power table 32.4 W vs similarity 27.2 W (16%) at 2455 rpm, 11.32 m/s",1.2089442905738328,1.0929844375868667,True,-30.139493130212124
6.0,0.39719706226353046,1.188493810649184,0.33223565952669804,0.4525465353047194,0.25771623722609566,0.042735145797851905,0.9131326948988246,2.834749646208153,0.17975015436057362,1.587930703393358,2.1953383128582575,2.1953383128582575,0.1009302495169807,0.45418612282641313,0.14583226211217776,0.004859631662414789,1.6388689148193487,1.3211310851806513,36.216624960803166,34.391343399226464,1.825281561576699,0.011045949371374675,-0.006048238319015484,3.8605693731295263,-5.1906873390959305,2,one_per_bay,True,48+24+24,3,96,48,24,0,A40-12L-V4-kv410-direct,17x12E,10.470328166893104,2.076132271289365,17.339935657202847,0.08185199095704816,8.529194153362793,11.087952399371632,11.271753291762458,84.9458217693997,86.14125694780242,13.845775489093059,0.2940009220986268,0.29400092459265786,0.2940009220986268,-2.494031037247879e-09,7.75,0.2940009220986268,0.2940009220986268,0.29400092459265786,-3.6626867969312603e-06,138.04797579821985,0.0,107.09591071129078,2167.6909903773435,1931.052552642426,13.666666666666666,False,"morning depletion (0.294001 -> 0.294001, -0.000 Wh); FLAG 17x12E: shaft power table 32.7 W vs similarity 27.3 W (16%) at 2312 rpm, 11.09 m/s; FLAG 17x12E: shaft power table 33.2 W vs similarity 27.7 W (17%) at 2349 rpm, 11.27 m/s",0.9569677054876643,1.0971970622635303,True,1000.000001494031
6.0,0.391781152426787,1.1896046237273867,0.3425548483298606,0.4168723034471134,0.2309025977539103,0.0,0.1608261911808652,3.0,0.16332271145931934,1.54256042274366,2.21,2.21,0.09803329952821746,0.4411498478769786,0.14476514522098827,0.004721795694107663,1.6632519124954621,1.2967480875045378,35.83235861204122,33.967103579133926,1.8652550329072952,0.010416984765861956,-0.005882181938434747,3.838439464302575,-5.257788346269043,2,one_per_bay,True,51+22+22,3,95,51,22,0,A40-12L-V4-kv410-direct,17x12E,10.377822910402944,2.0177225409364534,17.84189811513524,0.08106192893528177,8.613462516182288,11.197501271036975,11.38311811461944,84.29287719762252,85.50925480114687,14.095610964744765,0.29919566267412934,0.2991956662222697,0.29919566267412934,-3.5481403370951625e-09,7.75,0.29919566267412934,0.29919566267412934,0.2991956662222697,-5.210731772078605e-06,145.6768735285271,0.0,100.15409636279959,2145.1108758942455,1915.5982879793523,13.666666666666666,False,"morning depletion (0.299196 -> 0.299196, -0.000 Wh); FLAG 17x12E: shaft power table 32.4 W vs similarity 26.9 W (17%) at 2316 rpm, 11.20 m/s; FLAG 17x12E: shaft power table 33.0 W vs similarity 27.3 W (17%) at 2354 rpm, 11.38 m/s",0.9594141772015422,1.0917811524267869,True,1000.0000025481403
6.0,0.396781152426787,1.1896046237273867,0.3425548483298606,0.4168723034471134,0.2309025977539103,0.0,0.1608261911808652,3.0,0.1654070729765549,1.54256042274366,2.21,2.21,0.09944495582879487,0.4475023012295769,0.14523366549613032,0.0047975330475969495,1.6841533265098318,1.2758466734901681,35.141274497273365,33.252345862195796,1.8889286350775687,0.010750143579827948,-0.0059765318259818664,3.8499734000374892,-5.207056387308209,2,one_per_bay,True,51+22+22,3,95,51,22,0,A40-12L-V4-kv410-direct,17x12E,10.414303167793483,2.043473174018701,17.6170651309321,0.08111890484987186,8.574049784483533,11.146264719828594,11.331032234022194,84.50958462733927,85.71348132200606,13.987890452626775,0.29715360903202104,0.2971536139344038,0.29715360903202104,-4.90238277750521e-09,7.75,0.29715360903202104,0.29715360903202104,0.2971536139344038,-7.199546599261873e-06,142.6779521831741,0.0,95.055120425326,2145.1108758942455,1920.6702969010255,13.666666666666666,False,"morning depletion (0.297154 -> 0.297154, -0.000 Wh); FLAG 17x12E: shaft power table 32.5 W vs similarity 27.1 W (17%) at 2314 rpm, 11.15 m/s; FLAG 17x12E: shaft power table 33.1 W vs similarity 27.4 W (17%) at 2351 rpm, 11.33 m/s",0.9565968342798119,1.096781152426787,True,1000.0000039023828
6.0,0.39219706226353046,1.188493810649184,0.33223565952669804,0.4525465353047194,0.25771623722609566,0.042735145797851905,0.9131326948988246,2.834749646208153,0.17748742168405002,1.587930703393358,2.1953383128582575,2.1953383128582575,0.09949577313029828,0.4477309790863423,0.1453528540402607,0.004782683179225302,1.617343982743356,1.342656017256644,36.85590879688065,35.05636744529238,1.799541351588268,0.010681736245803744,-0.0059524691749842035,3.849586664381374,-5.242391978275625,2,one_per_bay,True,48+23+23,3,94,48,23,0,A40-12L-V4-kv410-direct,16x12E,10.402014691723553,2.049997482433451,17.560997176087348,0.08178837672840042,8.555343095705462,11.1219460244171,11.306310416577217,83.67511287829454,85.12697286866103,12.061243247003507,0.3040462610363713,0.30404626727945727,0.3040462610363713,-6.243085992618802e-09,7.75,0.3040462610363713,0.3040462610363713,0.30404626727945727,-9.168477976322275e-06,152.80037051523848,0.0,90.15588193741353,2122.5307614111475,1903.2052623128557,13.666666666666666,False,"morning depletion (0.304046 -> 0.304046, -0.000 Wh); FLAG 16x12E: shaft power table 31.6 W vs similarity 26.5 W (16%) at 2407 rpm, 11.12 m/s; FLAG 16x12E: shaft power table 32.1 W vs similarity 27.0 W (16%) at 2449 rpm, 11.31 m/s",0.9597592457880131,1.0921970622635304,True,1000.000005243086
6.0,0.396781152426787,1.1896046237273867,0.3425548483298606,0.4168723034471134,0.2309025977539103,0.0,0.1608261911808652,3.0,0.1654070729765549,1.54256042274366,2.21,2.21,0.09944495582879487,0.4475023012295769,0.14523366549613032,0.0047975330475969495,1.6841533265098318,1.2758466734901681,35.227068537344,33.33352826477386,1.8935402725701416,0.010786976387626985,-0.0059765318259818664,3.850129124023213,-5.2062703601781015,2,one_per_bay,True,51+22+22,3,95,51,22,0,A40-12L-V4-kv410-direct,20x15E,10.465216279801073,2.043473174018701,17.6170651309321,0.08111892911366873,8.594982501958954,11.173477252546641,11.35869585884613,84.9902955486068,86.50141853052234,20.71145659779096,0.2926046223908348,0.29260463579344176,0.2926046223908348,-1.340260696869322e-08,7.75,0.2926046223908348,0.2926046223908348,0.29260463579344176,-1.968281503138832e-05,135.99739646383742,0.0,80.30195948797905,2145.1108758942455,1935.3820306463458,13.666666666666666,False,"morning depletion (0.292605 -> 0.292605, -0.000 Wh); FLAG 20x15E: (11.17 m/s, 1820 rpm) not on the map; used C_T(J) similarity; FLAG 20x15E: (11.36 m/s, 1851 rpm) not on the map; used C_T(J) similarity",0.9565968342798119,1.096781152426787,True,1000.000012402607
6.0,0.39219706226353046,1.188493810649184,0.33223565952669804,0.4525465353047194,0.25771623722609566,0.042735145797851905,0.9131326948988246,2.8345324779454,0.17748742168405002,1.5860749939864234,2.1903383128582576,2.1903383128582576,0.09947583103641405,0.4476412396638632,0.14534556960234463,0.004781695543094415,1.616630836527111,1.343369163472889,36.88732075486509,35.09096962712658,1.7963511277385071,0.010688215700664593,-0.005951239975096838,3.8494695948709867,-5.243004699606178,2,one_per_bay,True,48+23+23,3,94,48,23,0,A40-12L-V4-kv410-direct,17x12E,10.41661779936526,2.049599043733668,17.56441100519852,0.08178854426092956,8.56217841254509,11.130831936308619,11.31534362694879,84.60096223608016,85.80147753841044,13.967044234974846,0.2954014846787405,0.29540151063091896,0.2954014846787405,-2.595217846179665e-08,7.75,0.2954014846787405,0.2954014846787405,0.29540151063091896,-3.811287830183447e-05,140.1048155062449,0.0,70.51586545976129,2122.5307614111475,1922.728375514794,13.75,False,"morning depletion (0.295402 -> 0.295401, -0.000 Wh); FLAG 17x12E: shaft power table 32.5 W vs similarity 27.1 W (17%) at 2313 rpm, 11.13 m/s; FLAG 17x12E: shaft power table 33.1 W vs similarity 27.5 W (17%) at 2350 rpm, 11.32 m/s",0.9597303949982461,1.0921970622635304,True,1000.0000249521785
